id,atom_id_1,atom_id_2,bond_type
d83,d83_8,d83_9,7
d83,d83_9,d83_10,7
d83,d83_10,d83_11,7
d83,d83_11,d83_12,7
d83,d83_12,d83_7,7
d83,d83_4,d83_12,7
d83,d83_3,d83_13,7
d83,d83_13,d83_7,7
d83,d83_9,d83_14,1
d83,d83_15,d83_14,2
d83,d83_14,d83_16,2
d83,d83_1,d83_17,1
d83,d83_2,d83_18,1
d83,d83_5,d83_19,1
d83,d83_6,d83_20,1
d83,d83_8,d83_21,1
d83,d83_10,d83_22,1
d83,d83_11,d83_23,1
d83,d83_13,d83_24,1
d85,d85_1,d85_2,7
d85,d85_2,d85_3,7
d85,d85_3,d85_4,7
d85,d85_4,d85_5,7
d85,d85_5,d85_6,7
d85,d85_6,d85_1,7
d85,d85_4,d85_7,7
d85,d85_7,d85_8,7
d85,d85_8,d85_9,7
d85,d85_9,d85_10,7
d85,d85_10,d85_5,7
d85,d85_7,d85_11,7
d85,d85_11,d85_12,7
d85,d85_12,d85_13,7
d85,d85_13,d85_14,7
d85,d85_14,d85_8,7
d85,d85_12,d85_15,7
d85,d85_15,d85_16,7
d85,d85_16,d85_17,7
d85,d85_17,d85_18,7
d85,d85_18,d85_13,7
d85,d85_19,d85_9,7
d85,d85_19,d85_20,7
d85,d85_20,d85_14,7
d85,d85_1,d85_21,1
d85,d85_2,d85_22,1
d85,d85_3,d85_23,1
d85,d85_6,d85_24,1
d85,d85_10,d85_25,1
d85,d85_11,d85_26,1
d85,d85_15,d85_27,1
d85,d85_16,d85_28,1
d85,d85_17,d85_29,1
d85,d85_18,d85_30,1
d85,d85_20,d85_31,1
d85,d85_32,d85_19,1
d85,d85_33,d85_32,2
d85,d85_32,d85_34,2
d86,d86_1,d86_2,7
d86,d86_2,d86_3,7
d86,d86_3,d86_4,7
d86,d86_4,d86_5,7
d86,d86_5,d86_6,7
d86,d86_6,d86_1,7
d86,d86_4,d86_7,7
d86,d86_7,d86_8,7
d86,d86_8,d86_9,7
d86,d86_9,d86_10,7
d86,d86_10,d86_5,7
d86,d86_7,d86_11,7
d86,d86_11,d86_12,7
d86,d86_12,d86_13,7
d86,d86_13,d86_14,7
d86,d86_14,d86_8,7
d86,d86_12,d86_15,7
d86,d86_15,d86_16,7
d86,d86_16,d86_17,7
d86,d86_17,d86_18,7
d86,d86_18,d86_13,7
d86,d86_19,d86_9,7
d86,d86_19,d86_20,7
d86,d86_20,d86_14,7
d86,d86_1,d86_21,1
d86,d86_2,d86_22,1
d86,d86_3,d86_23,1
d86,d86_6,d86_24,1
d86,d86_11,d86_25,1
d86,d86_15,d86_26,1
d86,d86_16,d86_27,1
d86,d86_17,d86_28,1
d86,d86_18,d86_29,1
d86,d86_20,d86_30,1
d86,d86_19,d86_31,1
d86,d86_32,d86_10,1
d86,d86_33,d86_32,2
d86,d86_32,d86_34,2
d87,d87_1,d87_2,7
d87,d87_2,d87_3,7
d87,d87_3,d87_4,7
d87,d87_4,d87_5,7
d87,d87_5,d87_6,7
d87,d87_6,d87_1,7
d87,d87_7,d87_8,7
d87,d87_8,d87_9,7
d87,d87_9,d87_10,7
d87,d87_10,d87_11,7
d87,d87_11,d87_12,7
d87,d87_12,d87_7,7
d87,d87_4,d87_12,7
d87,d87_3,d87_13,7
d87,d87_13,d87_7,7
d87,d87_9,d87_14,1
d87,d87_14,d87_15,2
d87,d87_14,d87_16,2
d87,d87_1,d87_17,1
d87,d87_2,d87_18,1
d87,d87_5,d87_19,1
d87,d87_6,d87_20,1
d87,d87_8,d87_21,1
d87,d87_10,d87_22,1
d87,d87_11,d87_23,1
d88,d88_1,d88_2,7
d88,d88_2,d88_3,7
d88,d88_3,d88_4,7
d88,d88_4,d88_5,7
d88,d88_5,d88_6,7
d88,d88_6,d88_1,7
d88,d88_1,d88_7,1
d88,d88_3,d88_8,1
d88,d88_4,d88_9,1
d88,d88_6,d88_10,1
d88,d88_11,d88_5,1
d88,d88_11,d88_12,1
d88,d88_12,d88_13,1
d88,d88_12,d88_14,1
d88,d88_12,d88_15,1
d88,d88_11,d88_16,2
d88,d88_2,d88_17,1
d88,d88_17,d88_18,2
d88,d88_17,d88_19,2
d9,d9_1,d9_2,7
d9,d9_2,d9_3,7
d9,d9_3,d9_4,7
d9,d9_4,d9_5,7
d9,d9_5,d9_6,7
d9,d9_6,d9_1,7
d9,d9_4,d9_7,7
d9,d9_7,d9_8,7
d9,d9_8,d9_9,7
d9,d9_9,d9_3,7
d9,d9_6,d9_10,1
d9,d9_10,d9_11,2
d9,d9_12,d9_10,2
d9,d9_1,d9_13,1
d9,d9_2,d9_14,1
d9,d9_5,d9_15,1
d9,d9_8,d9_16,1
d9,d9_9,d9_17,1
d90,d90_1,d90_2,7
d90,d90_2,d90_3,7
d90,d90_3,d90_4,7
d90,d90_4,d90_5,7
d90,d90_5,d90_6,7
d90,d90_6,d90_1,7
d90,d90_1,d90_7,1
d90,d90_2,d90_8,1
d90,d90_6,d90_9,1
d90,d90_3,d90_10,7
d90,d90_10,d90_11,7
d90,d90_11,d90_12,7
d90,d90_12,d90_13,7
d90,d90_13,d90_4,7
d90,d90_10,d90_14,1
d90,d90_11,d90_15,1
d90,d90_13,d90_16,7
d90,d90_16,d90_17,7
d90,d90_17,d90_18,7
d90,d90_18,d90_5,7
d90,d90_12,d90_19,7
d90,d90_19,d90_20,7
d90,d90_20,d90_21,7
d90,d90_21,d90_16,7
d90,d90_19,d90_22,1
d90,d90_20,d90_23,1
d90,d90_17,d90_24,7
d90,d90_24,d90_25,7
d90,d90_25,d90_26,7
d90,d90_26,d90_27,7
d90,d90_27,d90_18,7
d90,d90_24,d90_28,1
d90,d90_25,d90_29,1
d90,d90_26,d90_30,1
d90,d90_27,d90_31,1
d90,d90_32,d90_21,1
d90,d90_33,d90_32,2
d90,d90_32,d90_34,2
d91,d91_1,d91_2,1
d91,d91_2,d91_3,1
d91,d91_3,d91_4,7
d91,d91_4,d91_5,1
d91,d91_5,d91_6,1
d91,d91_6,d91_1,1
d91,d91_3,d91_7,7
d91,d91_7,d91_8,7
d91,d91_8,d91_9,7
d91,d91_9,d91_10,7
d91,d91_10,d91_4,7
d91,d91_8,d91_11,7
d91,d91_11,d91_12,7
d91,d91_12,d91_13,7
d91,d91_13,d91_14,7
d91,d91_14,d91_9,7
d91,d91_14,d91_15,7
d91,d91_15,d91_16,7
d91,d91_16,d91_17,7
d91,d91_17,d91_10,7
d91,d91_13,d91_18,7
d91,d91_18,d91_19,7
d91,d91_19,d91_20,7
d91,d91_20,d91_15,7
d91,d91_18,d91_21,1
d91,d91_21,d91_22,2
d91,d91_21,d91_23,2
d91,d91_5,d91_24,1
d91,d91_5,d91_25,1
d91,d91_6,d91_26,1
d91,d91_6,d91_27,1
d91,d91_7,d91_28,1
d91,d91_11,d91_29,1
d91,d91_12,d91_30,1
d91,d91_16,d91_31,1
d91,d91_17,d91_32,1
d91,d91_19,d91_33,1
d91,d91_20,d91_34,1
d91,d91_1,d91_35,4
d91,d91_1,d91_36,1
d91,d91_2,d91_37,5
d91,d91_2,d91_38,1
d91,d91_35,d91_39,1
d91,d91_37,d91_40,1
d92,d92_1,d92_2,7
d92,d92_2,d92_3,7
d92,d92_3,d92_4,7
d92,d92_4,d92_5,7
d92,d92_5,d92_6,7
d92,d92_6,d92_1,7
d92,d92_3,d92_7,1
d92,d92_7,d92_8,1
d92,d92_8,d92_9,1
d92,d92_9,d92_10,7
d92,d92_10,d92_4,1
d92,d92_10,d92_11,7
d92,d92_11,d92_12,1
d92,d92_12,d92_13,1
d92,d92_13,d92_5,1
d92,d92_9,d92_14,7
d92,d92_14,d92_15,7
d92,d92_15,d92_16,7
d92,d92_16,d92_11,7
d92,d92_15,d92_17,1
d92,d92_17,d92_18,2
d92,d92_17,d92_19,2
d92,d92_1,d92_20,1
d92,d92_2,d92_21,1
d92,d92_6,d92_22,1
d92,d92_14,d92_23,1
d92,d92_16,d92_24,1
d92,d92_13,d92_25,1
d92,d92_13,d92_26,1
d92,d92_12,d92_27,1
d92,d92_12,d92_28,1
d92,d92_8,d92_29,1
d92,d92_8,d92_30,1
d92,d92_7,d92_31,1
d92,d92_7,d92_32,1
d93,d93_1,d93_2,7
d93,d93_2,d93_3,7
d93,d93_3,d93_4,7
d93,d93_4,d93_5,7
d93,d93_5,d93_6,7
d93,d93_6,d93_1,7
d93,d93_1,d93_7,1
d93,d93_2,d93_8,1
d93,d93_6,d93_9,1
d93,d93_3,d93_10,7
d93,d93_10,d93_11,7
d93,d93_11,d93_12,7
d93,d93_12,d93_13,7
d93,d93_13,d93_4,7
d93,d93_10,d93_14,1
d93,d93_11,d93_15,1
d93,d93_13,d93_16,7
d93,d93_16,d93_17,7
d93,d93_17,d93_18,7
d93,d93_18,d93_5,7
d93,d93_12,d93_19,7
d93,d93_19,d93_20,7
d93,d93_20,d93_21,7
d93,d93_21,d93_16,7
d93,d93_20,d93_22,1
d93,d93_21,d93_23,1
d93,d93_17,d93_24,7
d93,d93_24,d93_25,7
d93,d93_25,d93_26,7
d93,d93_26,d93_27,7
d93,d93_27,d93_18,7
d93,d93_24,d93_28,1
d93,d93_25,d93_29,1
d93,d93_26,d93_30,1
d93,d93_27,d93_31,1
d93,d93_19,d93_32,1
d93,d93_32,d93_33,2
d93,d93_32,d93_34,2
d94,d94_1,d94_2,7
d94,d94_2,d94_3,7
d94,d94_3,d94_4,7
d94,d94_4,d94_5,7
d94,d94_5,d94_6,7
d94,d94_6,d94_1,7
d94,d94_1,d94_7,1
d94,d94_2,d94_8,1
d94,d94_6,d94_9,1
d94,d94_3,d94_10,7
d94,d94_10,d94_11,7
d94,d94_11,d94_12,7
d94,d94_12,d94_13,7
d94,d94_13,d94_4,7
d94,d94_10,d94_14,1
d94,d94_13,d94_15,7
d94,d94_15,d94_16,7
d94,d94_16,d94_17,7
d94,d94_17,d94_5,7
d94,d94_16,d94_18,1
d94,d94_17,d94_19,1
d94,d94_12,d94_20,7
d94,d94_20,d94_21,7
d94,d94_21,d94_22,7
d94,d94_22,d94_15,7
d94,d94_20,d94_23,1
d94,d94_21,d94_24,1
d94,d94_22,d94_25,1
d94,d94_11,d94_26,1
d94,d94_26,d94_27,2
d94,d94_26,d94_28,2
d95,d95_1,d95_2,7
d95,d95_2,d95_3,7
d95,d95_3,d95_4,7
d95,d95_4,d95_5,7
d95,d95_5,d95_6,7
d95,d95_6,d95_1,7
d95,d95_1,d95_7,1
d95,d95_5,d95_8,1
d95,d95_6,d95_9,1
d95,d95_3,d95_10,7
d95,d95_10,d95_11,7
d95,d95_11,d95_12,7
d95,d95_12,d95_13,7
d95,d95_13,d95_4,7
d95,d95_10,d95_14,1
d95,d95_13,d95_15,1
d95,d95_12,d95_16,1
d95,d95_11,d95_17,1
d95,d95_2,d95_18,1
d95,d95_16,d95_19,2
d95,d95_16,d95_20,2
d95,d95_17,d95_21,2
d95,d95_17,d95_22,2
d95,d95_18,d95_23,2
d95,d95_18,d95_24,2
d97,d97_1,d97_2,7
d97,d97_2,d97_3,7
d97,d97_3,d97_4,7
d97,d97_4,d97_5,7
d97,d97_5,d97_6,7
d97,d97_6,d97_1,7
d97,d97_2,d97_7,1
d97,d97_5,d97_8,1
d97,d97_6,d97_9,1
d97,d97_10,d97_11,7
d97,d97_11,d97_12,7
d97,d97_12,d97_13,7
d97,d97_13,d97_14,7
d97,d97_14,d97_15,7
d97,d97_15,d97_10,7
d97,d97_11,d97_16,1
d97,d97_13,d97_17,1
d97,d97_14,d97_18,1
d97,d97_4,d97_15,1
d97,d97_3,d97_19,1
d97,d97_19,d97_10,1
d97,d97_19,d97_20,1
d97,d97_19,d97_21,1
d97,d97_12,d97_22,1
d97,d97_22,d97_23,1
d97,d97_22,d97_24,1
d97,d97_22,d97_25,1
d97,d97_1,d97_26,1
d97,d97_26,d97_27,2
d97,d97_26,d97_28,2
d99,d99_1,d99_2,7
d99,d99_2,d99_3,7
d99,d99_3,d99_4,7
d99,d99_4,d99_5,7
d99,d99_5,d99_6,7
d99,d99_6,d99_1,7
d99,d99_3,d99_7,7
d99,d99_7,d99_8,7
d99,d99_8,d99_9,7
d99,d99_9,d99_10,7
d99,d99_10,d99_4,7
d99,d99_5,d99_11,7
d99,d99_11,d99_12,7
d99,d99_12,d99_10,7
d99,d99_11,d99_13,1
d99,d99_13,d99_14,2
d99,d99_13,d99_15,2
d99,d99_1,d99_16,1
d99,d99_2,d99_17,1
d99,d99_6,d99_18,1
d99,d99_7,d99_19,1
d99,d99_8,d99_20,1
d99,d99_9,d99_21,1
d99,d99_12,d99_22,1
