id,atom1,atom2,bond_type
87,25,26,1
87,26,25,1
87,26,27,1
87,27,6,1
87,27,26,1
87,27,28,1
87,27,29,1
87,28,0,1
87,28,1,1
87,28,2,1
87,28,27,1
87,29,3,1
87,29,4,1
87,29,5,1
87,29,27,1
87,30,12,1
87,30,31,2
87,30,32,1
87,31,13,1
87,31,30,2
87,31,33,1
87,32,30,1
87,32,34,2
87,33,31,1
87,33,35,2
87,34,32,2
87,34,35,1
87,35,14,1
87,35,33,2
87,35,34,1
88,0,12,2
88,1,7,1
88,1,11,2
88,2,6,1
88,3,4,1
88,3,10,2
88,4,3,1
88,4,12,1
88,5,12,1
88,6,2,1
88,6,7,2
88,6,8,1
88,7,1,1
88,7,6,2
88,7,10,1
88,8,6,1
88,8,9,2
88,9,8,2
88,9,11,1
88,10,3,2
88,10,7,1
88,11,1,2
88,11,9,1
88,12,0,2
88,12,4,1
88,12,5,1
89,0,9,2
89,1,7,1
89,1,8,1
89,1,9,1
89,2,3,1
89,2,9,1
89,3,2,1
89,3,10,2
89,4,11,1
89,4,12,2
89,5,6,1
89,5,7,1
89,6,5,1
89,6,8,1
89,7,1,1
89,7,5,1
89,8,1,1
89,8,6,1
89,9,0,2
89,9,1,1
89,9,2,1
89,10,3,2
89,10,11,1
89,11,4,1
89,11,10,1
89,11,13,2
89,12,4,2
89,12,14,1
89,12,16,1
89,13,11,2
89,13,15,1
89,14,12,1
89,14,15,2
89,15,13,1
89,15,14,2
89,16,12,1
90,0,8,1
90,0,11,1
90,1,10,1
90,1,25,1
90,2,18,1
90,2,32,1
90,3,13,2
90,4,25,2
90,5,32,2
90,6,7,1
90,6,9,1
90,6,13,1
90,7,6,1
90,7,8,2
90,8,0,1
90,8,7,2
90,8,10,1
90,9,6,1
90,9,16,2
90,9,17,1
90,10,1,1
90,10,8,1
90,10,12,2
90,11,0,1
90,11,12,1
90,11,15,2
90,12,10,2
90,12,11,1
90,13,3,2
90,13,6,1
90,13,14,1
90,14,13,1
90,14,19,2
90,14,20,1
90,15,11,2
90,15,18,1
90,16,9,2
90,16,21,1
90,17,9,1
90,17,22,2
90,18,2,1
90,18,15,1
90,19,14,2
90,19,26,1
90,20,14,1
90,20,27,2
90,21,16,1
90,21,23,2
90,22,17,2
90,22,23,1
90,23,21,2
90,23,22,1
90,24,25,1
90,24,30,2
90,24,31,1
90,25,1,1
90,25,4,2
90,25,24,1
90,26,19,1
90,26,28,2
90,27,20,2
90,27,28,1
90,28,26,2
90,28,27,1
90,29,32,1
90,29,35,2
90,29,36,1
90,30,24,2
90,30,33,1
90,31,24,1
90,31,34,2
90,32,2,1
90,32,5,2
90,32,29,1
90,33,30,1
90,33,37,2
90,34,31,2
90,34,37,1
90,35,29,2
90,35,38,1
90,36,29,1
90,36,39,2
90,37,33,2
90,37,34,1
90,38,35,1
90,38,40,2
90,39,36,2
90,39,40,1
90,40,38,2
90,40,39,1
91,0,10,2
91,1,6,1
91,1,9,1
91,1,10,1
91,2,4,1
91,2,10,1
91,3,8,1
91,3,16,2
91,4,2,1
91,4,12,2
91,5,14,1
91,5,25,2
91,6,1,1
91,6,7,1
91,7,6,1
91,7,8,1
91,8,3,1
91,8,7,1
91,8,11,2
91,9,1,1
91,10,0,2
91,10,1,1
91,10,2,1
91,11,8,2
91,11,15,1
91,12,4,2
91,12,13,1
91,12,14,1
91,13,12,1
91,13,17,2
91,13,18,1
91,14,5,1
91,14,12,1
91,14,20,2
91,15,11,1
91,15,19,2
91,16,3,2
91,16,19,1
91,17,13,2
91,17,21,1
91,18,13,1
91,18,22,2
91,19,15,2
91,19,16,1
91,20,14,2
91,20,24,1
91,21,17,1
91,21,23,2
91,22,18,2
91,22,23,1
91,23,21,2
91,23,22,1
91,24,20,1
91,24,26,2
91,25,5,2
91,25,26,1
91,26,24,2
91,26,25,1
92,0,13,2
92,1,7,1
92,1,13,1
92,2,8,1
92,2,20,2
92,3,4,1
92,3,13,1
92,4,3,1
92,4,10,2
92,5,12,1
92,5,24,2
92,6,7,1
92,6,8,1
92,7,1,1
92,7,6,1
92,8,2,1
92,8,6,1
92,8,11,2
92,9,10,1
92,9,14,2
92,9,15,1
92,10,4,2
92,10,9,1
92,10,12,1
92,11,8,2
92,11,16,1
92,12,5,1
92,12,10,1
92,12,17,2
92,13,0,2
92,13,1,1
92,13,3,1
92,14,9,2
92,14,18,1
92,15,9,1
92,15,19,2
92,16,11,1
92,16,21,2
92,17,12,2
92,17,23,1
92,18,14,1
92,18,22,2
92,19,15,2
92,19,22,1
92,20,2,2
92,20,21,1
92,21,16,2
92,21,20,1
92,22,18,2
92,22,19,1
92,23,17,1
92,23,25,2
92,24,5,2
92,24,25,1
92,25,23,2
92,25,24,1
93,0,20,2
93,1,10,1
93,1,18,1
93,2,18,2
93,3,11,2
93,3,14,1
93,4,5,1
93,4,17,2
93,5,4,1
93,5,20,1
93,6,20,1
93,7,8,2
93,7,9,1
93,7,10,1
93,8,7,2
93,8,11,1
93,8,12,1
93,9,7,1
93,9,14,2
93,9,16,1
93,10,1,1
93,10,7,1
93,10,13,2
93,11,3,2
93,11,8,1
93,11,17,1
93,12,8,1
93,12,15,2
93,13,10,2
93,13,15,1
93,14,3,1
93,14,9,2
93,15,12,2
93,15,13,1
93,16,9,1
93,17,4,2
93,17,11,1
93,18,1,1
93,18,2,2
93,18,19,1
93,19,18,1
93,20,0,2
93,20,5,1
93,20,6,1
94,0,3,2
94,0,4,2
94,0,6,1
94,0,24,1
94,1,11,1
94,2,13,2
94,3,0,2
94,4,0,2
94,5,7,1
94,5,15,2
94,5,16,1
94,6,0,1
94,6,8,2
94,7,5,1
94,7,8,1
94,7,11,2
94,8,6,2
94,8,7,1
94,8,13,1
94,9,10,1
94,9,11,1
94,9,19,2
94,10,9,1
94,10,13,1
94,10,20,2
94,11,1,1
94,11,7,2
94,11,9,1
94,12,14,1
94,12,17,2
94,12,18,1
94,13,2,2
94,13,8,1
94,13,10,1
94,14,12,1
94,14,21,1
94,15,5,2
94,15,17,1
94,16,5,1
94,16,18,2
94,17,12,2
94,17,15,1
94,18,12,1
94,18,16,2
94,19,9,2
94,19,22,1
94,20,10,2
94,20,23,1
94,21,14,1
94,21,25,2
94,21,26,1
94,22,19,1
94,22,23,2
94,23,20,1
94,23,22,2
94,24,0,1
94,24,27,2
94,24,28,1
94,25,21,2
94,25,29,1
94,26,21,1
94,26,30,2
94,27,24,2
94,27,32,1
94,28,24,1
94,28,33,2
94,29,25,1
94,29,31,2
94,30,26,2
94,30,31,1
94,31,29,2
94,31,30,1
94,32,27,1
94,32,34,2
94,33,28,2
94,33,34,1
94,34,32,2
94,34,33,1
95,0,11,1
95,1,12,2
95,2,6,1
95,2,12,1
95,3,5,1
95,3,12,1
95,4,13,1
95,4,18,2
95,5,3,1
95,5,15,2
95,6,2,1
95,6,7,2
95,6,8,1
95,7,6,2
95,7,9,1
95,8,6,1
95,8,10,2
95,9,7,1
95,9,11,2
95,10,8,2
95,10,11,1
95,11,0,1
95,11,9,2
95,11,10,1
95,12,1,2
95,12,2,1
95,12,3,1
95,13,4,1
95,13,14,2
95,13,15,1
95,14,13,2
95,14,16,1
95,15,5,2
95,15,13,1
95,16,14,1
95,16,17,2
95,17,16,2
95,17,18,1
95,18,4,2
95,18,17,1
96,0,7,1
96,0,8,1
96,1,13,1
96,2,14,1
96,3,13,1
96,3,17,1
96,4,14,1
96,4,18,1
96,5,13,2
96,5,19,1
96,6,14,2
96,6,20,1
96,7,0,1
96,7,9,1
96,8,0,1
96,8,10,1
96,9,7,1
96,9,11,1
96,10,8,1
96,10,12,1
96,11,9,1
96,11,15,1
96,12,10,1
96,12,16,1
96,13,1,1
96,13,3,1
96,13,5,2
96,14,2,1
96,14,4,1
96,14,6,2
96,15,11,1
96,16,12,1
96,17,3,1
96,17,19,1
96,18,4,1
96,18,20,1
96,19,5,1
96,19,17,1
96,20,6,1
96,20,18,1
97,0,12,1
97,0,16,1
97,1,24,1
97,1,26,1
97,2,22,2
97,3,25,1
97,3,27,1
97,4,24,2
97,5,25,2
97,6,10,1
97,6,17,1
97,7,11,1
97,7,22,1
97,8,17,1
97,8,24,1
97,9,17,2
97,9,25,1
97,10,6,1
97,10,11,2
97,10,14,1
97,11,7,1
97,11,10,2
97,11,13,1
97,12,0,1
97,12,13,2
97,12,15,1
97,13,11,1
97,13,12,2
97,14,10,1
97,14,15,2
97,15,12,1
97,15,14,2
97,16,0,1
97,16,18,2
97,16,19,1
97,17,6,1
97,17,8,1
97,17,9,2
97,18,16,2
97,18,20,1
97,19,16,1
97,19,21,2
97,20,18,1
97,20,23,2
97,21,19,2
97,21,23,1
97,22,2,2
97,22,7,1
97,23,20,2
97,23,21,1
97,24,1,1
97,24,4,2
97,24,8,1
97,25,3,1
97,25,5,2
97,25,9,1
97,26,1,1
97,27,3,1
98,0,25,1
98,0,26,1
98,1,4,1
98,1,27,1
98,2,26,2
98,3,27,2
98,4,1,1
98,4,17,2
98,5,26,1
98,5,28,1
98,6,27,1
98,6,29,1
98,7,8,1
98,7,11,1
98,7,12,1
98,8,7,1
98,8,9,1
98,8,15,1
98,9,8,1
98,9,10,1
98,9,14,1
98,10,9,1
98,10,13,1
98,10,17,1
98,10,20,1
98,11,7,1
98,11,16,1
98,11,18,1
98,11,22,1
98,12,7,1
98,12,13,1
98,13,10,1
98,13,12,1
98,14,9,1
98,14,19,1
98,15,8,1
98,15,21,1
98,16,11,1
98,16,21,2
98,16,23,1
98,17,4,2
98,17,10,1
98,17,19,1
98,18,11,1
98,18,24,1
98,19,14,1
98,19,17,1
98,20,10,1
98,21,15,1
98,21,16,2
98,22,11,1
98,23,16,1
98,23,25,1
98,24,18,1
98,24,25,1
98,25,0,1
98,25,23,1
98,25,24,1
98,26,0,1
98,26,2,2
98,26,5,1
98,27,1,1
98,27,3,2
98,27,6,1
98,28,5,1
98,28,30,1
98,29,6,1
98,29,31,1
98,30,28,1
98,31,29,1
99,0,11,1
99,0,12,1
99,1,5,1
99,2,6,1
99,3,7,1
99,3,23,2
99,4,8,1
99,4,24,2
99,5,1,1
99,5,7,1
99,5,13,2
99,6,2,1
99,6,8,1
99,6,14,2
99,7,3,1
99,7,5,1
99,7,9,2
99,8,4,1
99,8,6,1
99,8,10,2
99,9,7,2
99,9,15,1
99,9,19,1
99,10,8,2
99,10,16,1
99,10,20,1
99,11,0,1
99,11,25,2
99,12,0,1
99,12,26,2
99,13,5,2
99,13,17,1
99,14,6,2
99,14,18,1
99,15,9,1
99,15,17,2
99,16,10,1
99,16,18,2
99,17,13,1
99,17,15,2
99,18,14,1
99,18,16,2
99,19,9,1
99,19,21,2
99,20,10,1
99,20,22,2
99,21,19,2
99,21,23,1
99,22,20,2
99,22,24,1
99,23,3,2
99,23,21,1
99,24,4,2
99,24,22,1
99,25,11,2
99,26,12,2
100,2,8,2
100,3,9,2
100,4,10,2
100,5,11,2
100,6,12,2
100,7,13,2
100,8,2,2
100,8,14,1
100,8,17,1
100,9,3,2
100,9,14,1
100,9,18,1
100,10,4,2
100,10,15,1
100,10,19,1
100,11,5,2
100,11,16,1
100,11,20,1
100,12,6,2
100,12,16,1
100,12,21,1
100,13,7,2
100,13,15,1
100,13,22,1
100,14,8,1
100,14,9,1
100,15,10,1
100,15,13,1
100,16,11,1
100,16,12,1
100,17,8,1
100,17,23,2
100,17,29,1
100,18,9,1
100,18,24,2
100,18,30,1
100,19,10,1
100,19,25,2
100,19,31,1
100,20,11,1
100,20,26,2
100,20,32,1
100,21,12,1
100,21,27,2
100,21,33,1
100,22,13,1
100,22,28,2
100,22,34,1
100,23,17,2
100,23,35,1
100,24,18,2
100,24,36,1
100,25,19,2
100,25,37,1
100,26,20,2
100,26,38,1
100,27,21,2
100,27,39,1
100,28,22,2
100,28,40,1
100,29,17,1
100,29,41,2
100,30,18,1
100,30,42,2
100,31,19,1
100,31,43,2
100,32,20,1
100,32,44,2
100,33,21,1
100,33,45,2
100,34,22,1
100,34,46,2
100,35,23,1
100,35,47,2
100,36,24,1
100,36,48,2
100,37,25,1
100,37,49,2
100,38,26,1
100,38,50,2
100,39,27,1
100,39,51,2
100,40,28,1
100,40,52,2
100,41,29,2
100,41,47,1
100,42,30,2
100,42,48,1
100,43,31,2
100,43,49,1
100,44,32,2
100,44,50,1
100,45,33,2
100,45,51,1
100,46,34,2
100,46,52,1
100,47,35,2
100,47,41,1
100,48,36,2
100,48,42,1
100,49,37,2
100,49,43,1
100,50,38,2
100,50,44,1
100,51,39,2
100,51,45,1
100,52,40,2
100,52,46,1
101,2,8,2
101,3,9,2
101,4,10,2
101,5,11,2
101,6,12,2
101,7,13,2
101,8,2,2
101,8,14,1
101,8,17,1
101,9,3,2
101,9,14,1
101,9,18,1
101,10,4,2
101,10,15,1
101,10,19,1
101,11,5,2
101,11,16,1
101,11,20,1
101,12,6,2
101,12,16,1
101,12,21,1
101,13,7,2
101,13,15,1
101,13,22,1
101,14,8,1
101,14,9,1
101,15,10,1
101,15,13,1
101,16,11,1
101,16,12,1
101,17,8,1
101,17,23,2
101,17,29,1
101,18,9,1
101,18,24,2
101,18,30,1
101,19,10,1
101,19,25,2
101,19,31,1
101,20,11,1
101,20,26,2
101,20,32,1
101,21,12,1
101,21,27,2
101,21,33,1
101,22,13,1
101,22,28,2
101,22,34,1
101,23,17,2
101,23,35,1
101,24,18,2
101,24,36,1
101,25,19,2
101,25,37,1
101,26,20,2
101,26,38,1
101,27,21,2
101,27,39,1
101,28,22,2
101,28,40,1
101,29,17,1
101,29,41,2
101,30,18,1
101,30,42,2
101,31,19,1
101,31,43,2
101,32,20,1
101,32,44,2
101,33,21,1
101,33,45,2
101,34,22,1
101,34,46,2
101,35,23,1
101,35,47,2
101,36,24,1
101,36,48,2
101,37,25,1
101,37,49,2
101,38,26,1
101,38,50,2
101,39,27,1
101,39,51,2
101,40,28,1
101,40,52,2
101,41,29,2
101,41,47,1
101,42,30,2
101,42,48,1
101,43,31,2
101,43,49,1
101,44,32,2
101,44,50,1
101,45,33,2
101,45,51,1
101,46,34,2
101,46,52,1
101,47,35,2
101,47,41,1
101,48,36,2
101,48,42,1
101,49,37,2
101,49,43,1
101,50,38,2
101,50,44,1
101,51,39,2
101,51,45,1
101,52,40,2
101,52,46,1
102,2,8,2
102,3,9,2
102,4,10,2
102,5,11,2
102,6,12,2
102,7,13,2
102,8,2,2
102,8,14,1
102,8,17,1
102,9,3,2
102,9,15,1
102,9,18,1
102,10,4,2
102,10,16,1
102,10,19,1
102,11,5,2
102,11,16,1
102,11,20,1
102,12,6,2
102,12,15,1
102,12,21,1
102,13,7,2
102,13,14,1
102,13,22,1
102,14,8,1
102,14,13,1
102,15,9,1
102,15,12,1
102,16,10,1
102,16,11,1
102,17,8,1
102,18,9,1
102,19,10,1
102,20,11,1
102,20,23,2
102,20,26,1
102,21,12,1
102,21,24,2
102,21,27,1
102,22,13,1
102,22,25,2
102,22,28,1
102,23,20,2
102,23,29,1
102,24,21,2
102,24,30,1
102,25,22,2
102,25,31,1
102,26,20,1
102,26,32,2
102,27,21,1
102,27,33,2
102,28,22,1
102,28,34,2
102,29,23,1
102,29,35,2
102,30,24,1
102,30,36,2
102,31,25,1
102,31,37,2
102,32,26,2
102,32,35,1
102,33,27,2
102,33,36,1
102,34,28,2
102,34,37,1
102,35,29,2
102,35,32,1
102,36,30,2
102,36,33,1
102,37,31,2
102,37,34,1
103,0,1,1
103,0,2,1
103,1,0,1
103,2,0,1
103,3,11,2
103,4,12,2
103,5,13,2
103,6,14,2
103,7,37,1
103,7,41,1
103,8,38,1
103,8,42,1
103,9,39,1
103,9,43,1
103,10,40,1
103,10,44,1
103,11,3,2
103,11,15,1
103,11,17,1
103,12,4,2
103,12,15,1
103,12,18,1
103,13,5,2
103,13,16,1
103,13,19,1
103,14,6,2
103,14,16,1
103,14,20,1
103,15,11,1
103,15,12,1
103,16,13,1
103,16,14,1
103,17,11,1
103,17,21,2
103,17,25,1
103,18,12,1
103,18,22,2
103,18,26,1
103,19,13,1
103,19,23,2
103,19,27,1
103,20,14,1
103,20,24,2
103,20,28,1
103,21,17,2
103,21,29,1
103,22,18,2
103,22,30,1
103,23,19,2
103,23,31,1
103,24,20,2
103,24,32,1
103,25,17,1
103,25,33,2
103,26,18,1
103,26,34,2
103,27,19,1
103,27,35,2
103,28,20,1
103,28,36,2
103,29,21,1
103,29,37,2
103,30,22,1
103,30,38,2
103,31,23,1
103,31,39,2
103,32,24,1
103,32,40,2
103,33,25,2
103,33,37,1
103,34,26,2
103,34,38,1
103,35,27,2
103,35,39,1
103,36,28,2
103,36,40,1
103,37,7,1
103,37,29,2
103,37,33,1
103,38,8,1
103,38,30,2
103,38,34,1
103,39,9,1
103,39,31,2
103,39,35,1
103,40,10,1
103,40,32,2
103,40,36,1
103,41,7,1
103,42,8,1
103,43,9,1
103,44,10,1
104,1,34,1
104,2,34,1
104,3,34,1
104,4,35,1
104,5,35,1
104,6,35,1
104,7,36,1
104,8,36,1
104,9,36,1
104,10,37,1
104,11,37,1
104,12,37,1
104,13,22,2
104,14,23,2
104,15,24,2
104,16,25,2
104,17,26,2
104,18,27,2
104,19,28,2
104,20,29,2
104,21,65,2
104,21,66,1
104,22,13,2
104,22,30,1
104,22,34,1
104,23,14,2
104,23,31,1
104,23,35,1
104,24,15,2
104,24,32,1
104,24,36,1
104,25,16,2
104,25,33,1
104,25,37,1
104,26,17,2
104,26,33,1
104,26,38,1
104,27,18,2
104,27,32,1
104,27,39,1
104,28,19,2
104,28,31,1
104,28,40,1
104,29,20,2
104,29,30,1
104,29,41,1
104,30,22,1
104,30,29,1
104,31,23,1
104,31,28,1
104,32,24,1
104,32,27,1
104,33,25,1
104,33,26,1
104,34,1,1
104,34,2,1
104,34,3,1
104,34,22,1
104,35,4,1
104,35,5,1
104,35,6,1
104,35,23,1
104,36,7,1
104,36,8,1
104,36,9,1
104,36,24,1
104,37,10,1
104,37,11,1
104,37,12,1
104,37,25,1
104,38,26,1
104,38,42,2
104,38,46,1
104,39,27,1
104,39,43,2
104,39,47,1
104,40,28,1
104,40,44,2
104,40,48,1
104,41,29,1
104,41,45,2
104,41,49,1
104,42,38,2
104,42,50,1
104,43,39,2
104,43,51,1
104,44,40,2
104,44,52,1
104,45,41,2
104,45,53,1
104,46,38,1
104,46,54,2
104,47,39,1
104,47,55,2
104,48,40,1
104,48,56,2
104,49,41,1
104,49,57,2
104,50,42,1
104,50,58,2
104,51,43,1
104,51,59,2
104,52,44,1
104,52,60,2
104,53,45,1
104,53,61,2
104,54,46,2
104,54,58,1
104,55,47,2
104,55,59,1
104,56,48,2
104,56,60,1
104,57,49,2
104,57,61,1
104,58,50,2
104,58,54,1
104,59,51,2
104,59,55,1
104,60,52,2
104,60,56,1
104,61,53,2
104,61,57,1
104,62,63,2
104,62,64,1
104,63,62,2
104,63,65,1
104,64,62,1
104,64,66,2
104,65,21,2
104,65,63,1
104,66,21,1
104,66,64,2
105,0,7,1
105,0,9,1
105,0,13,1
105,1,8,2
105,1,10,1
105,2,31,2
105,2,33,1
105,2,37,1
105,3,15,1
105,4,20,1
105,5,34,2
105,5,35,1
105,6,47,1
105,7,0,1
105,7,8,1
105,7,11,1
105,8,1,2
105,8,7,1
105,8,12,1
105,9,0,1
105,9,10,2
105,9,17,1
105,10,1,1
105,10,9,2
105,10,16,1
105,11,7,1
105,11,15,2
105,12,8,1
105,12,14,1
105,12,21,2
105,13,0,1
105,13,19,1
105,13,22,2
105,14,12,1
105,14,15,1
105,14,23,2
105,15,3,1
105,15,11,2
105,15,14,1
105,16,10,1
105,16,18,1
105,16,25,2
105,17,9,1
105,17,20,2
105,18,16,1
105,18,20,1
105,18,26,2
105,19,13,1
105,19,24,1
105,19,28,2
105,20,4,1
105,20,17,2
105,20,18,1
105,21,12,2
105,21,27,1
105,22,13,2
105,22,29,1
105,23,14,2
105,23,30,1
105,24,19,1
105,24,32,1
105,24,39,2
105,25,16,2
105,25,36,1
105,26,18,2
105,26,38,1
105,27,21,1
105,27,30,2
105,28,19,2
105,28,44,1
105,29,22,1
105,29,32,2
105,30,23,1
105,30,27,2
105,31,2,2
105,31,34,1
105,31,43,1
105,32,24,1
105,32,29,2
105,33,2,1
105,33,35,2
105,33,45,1
105,34,5,2
105,34,31,1
105,34,40,1
105,35,5,1
105,35,33,2
105,35,41,1
105,36,25,1
105,36,38,2
105,37,2,1
105,37,46,1
105,37,51,2
105,38,26,1
105,38,36,2
105,39,24,2
105,39,48,1
105,40,34,1
105,40,42,1
105,40,53,2
105,41,35,1
105,41,49,1
105,41,54,2
105,42,40,1
105,42,47,1
105,42,55,2
105,43,31,1
105,43,47,2
105,44,28,1
105,44,48,2
105,45,33,1
105,45,50,2
105,46,37,1
105,46,52,1
105,46,57,2
105,47,6,1
105,47,42,1
105,47,43,2
105,48,39,1
105,48,44,2
105,49,41,1
105,49,50,1
105,49,56,2
105,50,45,2
105,50,49,1
105,51,37,2
105,51,58,1
105,52,46,1
105,52,59,1
105,52,63,2
105,53,40,2
105,53,60,1
105,54,41,2
105,54,62,1
105,55,42,2
105,55,61,1
105,56,49,2
105,56,64,1
105,57,46,2
105,57,65,1
105,58,51,1
105,58,59,2
105,59,52,1
105,59,58,2
105,60,53,1
105,60,61,2
105,61,55,1
105,61,60,2
105,62,54,1
105,62,64,2
105,63,52,2
105,63,66,1
105,64,56,1
105,64,62,2
105,65,57,1
105,65,66,2
105,66,63,1
105,66,65,2
106,0,32,2
106,1,34,2
106,2,37,2
106,3,44,2
106,4,50,1
106,4,56,1
106,5,46,2
106,6,48,2
106,7,56,2
106,8,60,2
106,9,69,1
106,9,79,1
106,10,72,1
106,11,79,2
106,12,86,2
106,13,87,2
106,14,89,1
106,14,91,1
106,15,94,2
106,16,96,1
106,17,28,1
106,17,31,1
106,17,34,1
106,18,32,1
106,18,33,1
106,18,42,1
106,19,36,1
106,19,37,1
106,19,39,1
106,20,35,1
106,20,48,1
106,21,46,1
106,21,53,1
106,22,49,1
106,22,60,1
106,23,57,1
106,23,63,1
106,23,64,1
106,24,65,1
106,24,80,2
106,25,78,1
106,25,81,1
106,25,86,1
106,26,87,1
106,26,90,1
106,27,88,1
106,27,91,2
106,28,17,1
106,28,29,1
106,28,32,1
106,29,28,1
106,29,30,1
106,30,29,1
106,30,31,1
106,31,17,1
106,31,30,1
106,32,0,2
106,32,18,1
106,32,28,1
106,33,18,1
106,33,37,1
106,33,38,1
106,34,1,2
106,34,17,1
106,34,35,1
106,35,20,1
106,35,34,1
106,35,40,1
106,36,19,1
106,36,41,1
106,36,46,1
106,37,2,2
106,37,19,1
106,37,33,1
106,38,33,1
106,38,45,1
106,39,19,1
106,39,43,1
106,40,35,1
106,40,47,1
106,41,36,1
106,41,44,1
106,42,18,1
106,43,39,1
106,43,44,1
106,44,3,2
106,44,41,1
106,44,43,1
106,45,38,1
106,45,51,2
106,45,52,1
106,46,5,2
106,46,21,1
106,46,36,1
106,47,40,1
106,48,6,2
106,48,20,1
106,48,49,1
106,49,22,1
106,49,48,1
106,49,50,1
106,50,4,1
106,50,49,1
106,50,58,1
106,51,45,2
106,51,54,1
106,52,45,1
106,52,55,2
106,53,21,1
106,53,56,1
106,53,59,1
106,54,51,1
106,54,57,2
106,55,52,2
106,55,57,1
106,56,4,1
106,56,7,2
106,56,53,1
106,57,23,1
106,57,54,2
106,57,55,1
106,58,50,1
106,59,53,1
106,59,61,2
106,59,62,1
106,60,8,2
106,60,22,1
106,60,65,1
106,61,59,2
106,61,66,1
106,62,59,1
106,62,67,2
106,63,23,1
106,64,23,1
106,65,24,1
106,65,60,1
106,65,72,2
106,66,61,1
106,66,68,2
106,67,62,2
106,67,68,1
106,68,66,2
106,68,67,1
106,69,9,1
106,69,70,1
106,69,71,1
106,70,69,1
106,70,73,1
106,70,74,1
106,71,69,1
106,71,75,1
106,71,76,1
106,72,10,1
106,72,65,2
106,72,77,1
106,73,70,1
106,74,70,1
106,75,71,1
106,76,71,1
106,76,85,2
106,77,72,1
106,77,83,2
106,78,25,1
106,78,79,1
106,78,84,2
106,79,9,1
106,79,11,2
106,79,78,1
106,80,24,2
106,80,83,1
106,81,25,1
106,81,82,1
106,82,81,1
106,82,84,1
106,83,77,2
106,83,80,1
106,84,78,2
106,84,82,1
106,85,76,2
106,85,87,1
106,86,12,2
106,86,25,1
106,86,88,1
106,87,13,2
106,87,26,1
106,87,85,1
106,88,27,1
106,88,86,1
106,88,89,2
106,89,14,1
106,89,88,2
106,90,26,1
106,90,93,1
106,91,14,1
106,91,27,2
106,91,92,1
106,92,91,1
106,92,94,1
106,93,90,1
106,93,97,2
106,94,15,2
106,94,92,1
106,94,95,1
106,95,94,1
106,95,96,1
106,96,16,1
106,96,95,1
106,96,99,1
106,97,93,2
106,97,98,1
106,98,97,1
106,98,99,2
106,98,100,1
106,99,96,1
106,99,98,2
106,100,98,1
107,1,29,1
107,2,30,1
107,3,29,2
107,4,30,2
107,5,9,1
107,5,10,1
107,6,11,2
107,6,13,1
107,7,12,2
107,7,14,1
107,8,15,1
107,8,16,1
107,9,5,1
107,9,17,2
107,9,21,1
107,10,5,1
107,10,18,2
107,10,22,1
107,11,6,2
107,11,17,1
107,11,23,1
107,12,7,2
107,12,18,1
107,12,24,1
107,13,6,1
107,13,19,2
107,13,25,1
107,14,7,1
107,14,20,2
107,14,26,1
107,15,8,1
107,15,19,1
107,15,27,2
107,16,8,1
107,16,20,1
107,16,28,2
107,17,9,2
107,17,11,1
107,17,31,1
107,18,10,2
107,18,12,1
107,18,32,1
107,19,13,2
107,19,15,1
107,19,33,1
107,20,14,2
107,20,16,1
107,20,34,1
107,21,9,1
107,21,22,2
107,22,10,1
107,22,21,2
107,23,11,1
107,23,25,2
107,24,12,1
107,24,26,2
107,25,13,1
107,25,23,2
107,26,14,1
107,26,24,2
107,27,15,2
107,27,28,1
107,28,16,2
107,28,27,1
107,29,1,1
107,29,3,2
107,29,35,1
107,30,2,1
107,30,4,2
107,30,36,1
107,31,17,1
107,31,37,2
107,31,39,1
107,32,18,1
107,32,38,2
107,32,40,1
107,33,19,1
107,33,41,2
107,33,43,1
107,34,20,1
107,34,42,2
107,34,44,1
107,35,29,1
107,35,45,2
107,35,47,1
107,36,30,1
107,36,46,2
107,36,48,1
107,37,31,2
107,37,49,1
107,38,32,2
107,38,50,1
107,39,31,1
107,39,51,2
107,40,32,1
107,40,52,2
107,41,33,2
107,41,53,1
107,42,34,2
107,42,54,1
107,43,33,1
107,43,55,2
107,44,34,1
107,44,56,2
107,45,35,2
107,45,61,1
107,46,36,2
107,46,62,1
107,47,35,1
107,47,63,2
107,48,36,1
107,48,64,2
107,49,37,1
107,49,57,2
107,50,38,1
107,50,58,2
107,51,39,2
107,51,57,1
107,52,40,2
107,52,58,1
107,53,41,1
107,53,59,2
107,54,42,1
107,54,60,2
107,55,43,2
107,55,59,1
107,56,44,2
107,56,60,1
107,57,49,2
107,57,51,1
107,58,50,2
107,58,52,1
107,59,53,2
107,59,55,1
107,60,54,2
107,60,56,1
107,61,45,1
107,61,65,2
107,62,46,1
107,62,66,2
107,63,47,2
107,63,65,1
107,64,48,2
107,64,66,1
107,65,61,2
107,65,63,1
107,66,62,2
107,66,64,1
108,3,21,1
108,4,22,1
108,5,23,1
108,6,24,2
108,7,25,1
108,8,26,1
108,9,21,2
108,10,22,2
108,11,29,1
108,12,30,1
108,13,23,2
108,14,24,1
108,15,25,2
108,16,26,2
108,17,45,1
108,18,46,1
108,19,47,1
108,20,48,1
108,21,3,1
108,21,9,2
108,21,27,1
108,22,4,1
108,22,10,2
108,22,28,1
108,23,5,1
108,23,13,2
108,23,31,1
108,24,6,2
108,24,14,1
108,24,32,1
108,25,7,1
108,25,15,2
