,summary,config
62,"{'val_acc': 0.98, 'test_acc': 0.9891304347826086, '_timestamp': 1701881685.513154, 'lr': 1e-05, 'epoch': 199, '_runtime': 14.538388967514038, 'train_acc': 1, '_step': 199, '_wandb': {'runtime': 13}}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 32, 'repetitions': 1, 'dataset_size': 200}"
63,"{'_runtime': 14.960544109344482, 'test_acc': 1, '_timestamp': 1701881685.477302, 'epoch': 199, '_wandb': {'runtime': 14}, 'val_acc': 1, 'lr': 1e-05, '_step': 199, 'train_acc': 1}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 32, 'repetitions': 0, 'dataset_size': 200}"
64,"{'epoch': 199, '_wandb': {'runtime': 13}, '_runtime': 14.156939268112184, 'test_acc': 0.9891304347826086, 'train_acc': 1, '_timestamp': 1701881663.5994182, 'lr': 1e-05, '_step': 199, 'val_acc': 1}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
65,"{'_runtime': 14.097588062286375, 'test_acc': 0.9891304347826086, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 13}, '_timestamp': 1701881663.459854, '_step': 199, 'val_acc': 1, 'train_acc': 1}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
66,"{'train_acc': 1, 'lr': 1e-05, 'val_acc': 0.98, '_wandb': {'runtime': 15}, '_runtime': 15.597468137741089, 'test_acc': 0.9782608695652174, '_timestamp': 1701881663.9625611, '_step': 199, 'epoch': 199}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
67,"{'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 15}, '_runtime': 16.02227520942688, 'train_acc': 1, '_step': 199, 'val_acc': 0.98, 'test_acc': 0.9891304347826086, '_timestamp': 1701881663.568025}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
68,"{'test_acc': 0.7065217391304348, 'train_acc': 0.665, 'val_acc': 0.62, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 14}, '_runtime': 15.542638063430786, '_timestamp': 1701881662.3362272, 'lr': 1e-05}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
69,"{'lr': 1e-05, '_step': 199, 'val_acc': 0.98, '_timestamp': 1701881666.3644989, 'epoch': 199, '_wandb': {'runtime': 20}, '_runtime': 21.44163393974304, 'test_acc': 0.9565217391304348, 'train_acc': 0.975}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
70,"{'_timestamp': 1701881666.6957922, 'val_acc': 0.98, 'test_acc': 0.9782608695652174, 'train_acc': 0.985, '_wandb': {'runtime': 20}, '_runtime': 20.96999430656433, 'lr': 1e-05, '_step': 199, 'epoch': 199}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
71,"{'train_acc': 0.665, '_timestamp': 1701881662.187786, 'lr': 1e-05, '_runtime': 15.460613012313845, '_wandb': {'runtime': 14}, 'val_acc': 0.62, 'test_acc': 0.7065217391304348, '_step': 199, 'epoch': 199}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
72,"{'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 1, '_timestamp': 1701881635.538743, '_wandb': {'runtime': 13}, '_runtime': 13.75244402885437, 'test_acc': 0.9891304347826086, 'train_acc': 1}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
73,"{'lr': 1e-05, '_step': 199, 'val_acc': 1, '_runtime': 13.761083126068115, 'epoch': 199, '_wandb': {'runtime': 13}, 'test_acc': 1, 'train_acc': 1, '_timestamp': 1701881634.878082}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
74,"{'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 14}, 'test_acc': 0.9456521739130436, '_timestamp': 1701881635.426527, '_step': 199, 'val_acc': 0.98, '_runtime': 14.74868106842041, 'train_acc': 1}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
75,"{'epoch': 199, 'val_acc': 0.72, 'test_acc': 0.7065217391304348, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 13}, '_runtime': 14.321480989456177, 'train_acc': 0.76, '_timestamp': 1701881634.373734}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
76,"{'val_acc': 0.98, 'test_acc': 0.9782608695652174, '_wandb': {'runtime': 14}, '_runtime': 14.962953090667725, 'train_acc': 1, '_timestamp': 1701881635.0216582, 'lr': 1e-05, '_step': 199, 'epoch': 199}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
77,"{'lr': 1e-05, '_step': 199, 'val_acc': 0.96, '_runtime': 14.28104281425476, 'train_acc': 0.935, 'epoch': 199, '_wandb': {'runtime': 13}, 'test_acc': 0.967391304347826, '_timestamp': 1701881633.698644}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
78,"{'_runtime': 19.28706979751587, 'test_acc': 0.9891304347826086, 'train_acc': 1, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 18}, 'val_acc': 0.98, 'lr': 1e-05, '_timestamp': 1701881637.143072}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
79,"{'_step': 199, 'epoch': 199, '_wandb': {'runtime': 19}, '_runtime': 19.891818046569824, 'lr': 1e-05, 'val_acc': 0.98, 'test_acc': 0.9782608695652174, 'train_acc': 1, '_timestamp': 1701881636.411932}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
80,"{'val_acc': 1, '_runtime': 12.150260925292969, '_timestamp': 1701881606.804446, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 11}, '_step': 199, 'test_acc': 0.9782608695652174, 'train_acc': 1}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
81,"{'_wandb': {'runtime': 11}, 'val_acc': 1, '_runtime': 12.373332977294922, 'test_acc': 0.9782608695652174, 'train_acc': 1, '_timestamp': 1701881607.082676, 'lr': 1e-05, '_step': 199, 'epoch': 199}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
82,"{'lr': 1e-05, '_step': 199, 'epoch': 199, 'test_acc': 0.9891304347826086, 'train_acc': 0.975, '_timestamp': 1701881606.221237, '_wandb': {'runtime': 11}, 'val_acc': 0.96, '_runtime': 12.487437963485718}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
83,"{'epoch': 199, 'test_acc': 0.9347826086956522, '_wandb': {'runtime': 11}, 'val_acc': 0.98, '_runtime': 12.412805080413818, 'train_acc': 0.995, '_timestamp': 1701881606.661963, 'lr': 1e-05, '_step': 199}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
84,"{'val_acc': 0.98, '_runtime': 12.404561042785645, 'train_acc': 1, '_timestamp': 1701881606.645374, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 11}, 'test_acc': 0.9565217391304348, 'lr': 1e-05}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
85,"{'test_acc': 0.7065217391304348, 'train_acc': 0.765, '_timestamp': 1701881604.8549278, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 12}, '_runtime': 13.226996660232544, '_step': 199, 'val_acc': 0.72}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
86,"{'_step': 199, '_wandb': {'runtime': 16}, 'val_acc': 1, '_runtime': 17.073130130767822, 'test_acc': 0.9891304347826086, '_timestamp': 1701881608.0086532, 'lr': 1e-05, 'epoch': 199, 'train_acc': 0.995}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
87,"{'val_acc': 1, '_runtime': 18.12720322608948, '_timestamp': 1701881607.0730062, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 17}, '_step': 199, 'test_acc': 0.9891304347826086, 'train_acc': 1}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
88,"{'train_acc': 1, 'lr': 1e-05, '_wandb': {'runtime': 9}, 'val_acc': 0.98, 'test_acc': 1, '_step': 199, 'epoch': 199, '_runtime': 10.070751190185549, '_timestamp': 1701881582.6196852}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
89,"{'_runtime': 10.231619119644163, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 9}, 'val_acc': 0.98, 'lr': 1e-05, 'test_acc': 0.967391304347826, 'train_acc': 1, '_timestamp': 1701881582.539448}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
90,"{'epoch': 199, 'val_acc': 0.98, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 11}, '_runtime': 11.940309047698976, 'test_acc': 0.967391304347826, 'train_acc': 0.995, '_timestamp': 1701881581.013678}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
91,"{'train_acc': 0.98, '_timestamp': 1701881580.1995132, 'lr': 1e-05, '_step': 199, 'val_acc': 0.98, '_runtime': 12.378504276275637, 'epoch': 199, '_wandb': {'runtime': 11}, 'test_acc': 0.9456521739130436}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
92,"{'train_acc': 0.88, 'val_acc': 0.86, 'test_acc': 0.8478260869565217, 'epoch': 199, '_wandb': {'runtime': 12}, '_runtime': 12.553980112075806, '_timestamp': 1701881580.244929, 'lr': 1e-05, '_step': 199}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
93,"{'test_acc': 0.9891304347826086, 'train_acc': 0.995, '_timestamp': 1701881580.124082, '_step': 199, '_wandb': {'runtime': 12}, 'val_acc': 1, '_runtime': 12.716063737869264, 'lr': 1e-05, 'epoch': 199}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
94,"{'epoch': 199, '_wandb': {'runtime': 14}, 'val_acc': 1, '_runtime': 14.854001998901367, 'test_acc': 1, 'lr': 1e-05, '_step': 199, 'train_acc': 1, '_timestamp': 1701881579.967445}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 200}"
95,"{'val_acc': 1, '_runtime': 15.370314836502075, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 14}, 'test_acc': 0.9891304347826086, 'train_acc': 0.995, '_timestamp': 1701881580.077596}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 200}"
96,"{'epoch': 199, 'val_acc': 1, 'train_acc': 1, '_timestamp': 1701881556.1150348, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 15}, '_runtime': 16.36448073387146, 'test_acc': 1}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
97,"{'_timestamp': 1701881556.209345, 'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 1, 'test_acc': 0.9891304347826086, '_wandb': {'runtime': 15}, '_runtime': 16.242921113967896, 'train_acc': 1}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
98,"{'val_acc': 0.96, '_runtime': 18.634257793426514, 'test_acc': 0.967391304347826, '_timestamp': 1701881557.3845818, '_step': 199, 'epoch': 199, 'train_acc': 1, 'lr': 1e-05, '_wandb': {'runtime': 17}}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
99,"{'_runtime': 19.849826097488403, 'test_acc': 0.9782608695652174, 'train_acc': 1, 'lr': 1e-05, 'epoch': 199, 'val_acc': 0.96, '_timestamp': 1701881557.624428, '_step': 199, '_wandb': {'runtime': 19}}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
100,"{'_wandb': {'runtime': 22}, 'val_acc': 0.96, '_timestamp': 1701881559.951144, 'lr': 1e-05, '_step': 199, 'test_acc': 0.9782608695652174, 'train_acc': 1, 'epoch': 199, '_runtime': 23.39872694015503}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
101,"{'lr': 1e-05, '_wandb': {'runtime': 16}, 'val_acc': 0.88, 'test_acc': 0.9565217391304348, 'train_acc': 0.965, '_step': 199, 'epoch': 199, '_runtime': 17.62180209159851, '_timestamp': 1701881555.221739}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
102,"{'epoch': 199, 'val_acc': 0.94, '_runtime': 22.887764930725098, 'train_acc': 0.985, '_timestamp': 1701881560.14967, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 21}, 'test_acc': 0.967391304347826}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
103,"{'val_acc': 0.78, 'train_acc': 0.83, '_timestamp': 1701881554.89431, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 16}, '_runtime': 17.80570387840271, 'test_acc': 0.8043478260869565, 'lr': 1e-05}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
104,"{'test_acc': 0.9891304347826086, 'train_acc': 1, '_timestamp': 1701881524.855066, '_runtime': 15.826133012771606, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 15}, 'val_acc': 1}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
105,"{'train_acc': 1, '_timestamp': 1701881523.606601, 'lr': 1e-05, '_step': 199, 'epoch': 199, 'test_acc': 0.9891304347826086, '_wandb': {'runtime': 15}, 'val_acc': 1, '_runtime': 16.07756209373474}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
106,"{'test_acc': 0.967391304347826, '_timestamp': 1701881525.332951, '_step': 199, '_wandb': {'runtime': 18}, '_runtime': 18.709655046463013, 'train_acc': 1, 'lr': 1e-05, 'epoch': 199, 'val_acc': 0.96}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
107,"{'_runtime': 16.622305870056152, '_wandb': {'runtime': 16}, 'val_acc': 0.94, 'test_acc': 0.9782608695652174, 'train_acc': 0.985, '_timestamp': 1701881522.7345788, 'lr': 1e-05, '_step': 199, 'epoch': 199}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
108,"{'lr': 1e-05, 'val_acc': 0.94, 'test_acc': 0.9891304347826086, 'train_acc': 0.98, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 16}, '_runtime': 16.687914848327637, '_timestamp': 1701881523.178098}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
109,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 21}, '_runtime': 21.567365169525143, 'test_acc': 0.9891304347826086, 'val_acc': 0.98, 'train_acc': 1, '_timestamp': 1701881527.355596}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
110,"{'val_acc': 0.98, '_wandb': {'runtime': 18}, '_runtime': 18.65623998641968, 'test_acc': 0.9891304347826086, 'train_acc': 1, '_timestamp': 1701881525.245041, 'lr': 1e-05, '_step': 199, 'epoch': 199}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
111,"{'_runtime': 23.51518702507019, 'train_acc': 1, '_timestamp': 1701881526.763802, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 22}, 'val_acc': 0.98, '_step': 199, 'test_acc': 0.9891304347826086}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
112,"{'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 12}, '_runtime': 12.582696914672852, '_timestamp': 1701881494.772403, '_step': 199, 'val_acc': 1, 'test_acc': 1, 'train_acc': 1}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
113,"{'lr': 1e-05, '_step': 199, 'val_acc': 0.98, 'test_acc': 0.9891304347826086, 'train_acc': 1, 'epoch': 199, '_wandb': {'runtime': 13}, '_runtime': 14.221466064453123, '_timestamp': 1701881493.505784}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
114,"{'_step': 199, 'epoch': 199, '_wandb': {'runtime': 13}, '_runtime': 13.779062032699583, 'lr': 1e-05, 'val_acc': 1, 'test_acc': 0.9891304347826086, 'train_acc': 1, '_timestamp': 1701881493.749378}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
115,"{'test_acc': 0.967391304347826, 'train_acc': 1, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 13}, 'val_acc': 0.96, '_runtime': 13.973247051239014, '_timestamp': 1701881493.357045}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
116,"{'lr': 1e-05, 'val_acc': 0.96, 'test_acc': 0.967391304347826, 'train_acc': 1, '_timestamp': 1701881493.9332988, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 13}, '_runtime': 14.225400924682615}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
117,"{'lr': 1e-05, '_step': 199, 'epoch': 199, 'test_acc': 0.9891304347826086, 'train_acc': 0.985, '_wandb': {'runtime': 14}, 'val_acc': 0.94, '_runtime': 15.525250911712646, '_timestamp': 1701881492.397897}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
118,"{'_timestamp': 1701881494.001951, '_step': 199, 'epoch': 199, 'val_acc': 1, '_runtime': 19.7338969707489, 'test_acc': 1, 'train_acc': 1, 'lr': 1e-05, '_wandb': {'runtime': 19}}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 200}"
119,"{'_step': 199, '_wandb': {'runtime': 18}, '_runtime': 19.51654815673828, 'train_acc': 1, 'lr': 1e-05, 'epoch': 199, 'val_acc': 0.98, 'test_acc': 0.9891304347826086, '_timestamp': 1701881493.373794}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 200}"
