id,atom_id,atom_type,charge
d151,d151_21,3,'a0=0_0615<x<=0_1375'
d151,d151_23,3,'a0=_0_0175<x<=0_0615'
d151,d151_24,3,'a0=_0_0175<x<=0_0615'
d151,d151_25,3,'a0=_0_0175<x<=0_0615'
d151,d151_26,3,'a0=_0_0175<x<=0_0615'
d151,d151_27,3,'a0=_0_0175<x<=0_0615'
d151,d151_7,3,'a0=0_0615<x<=0_1375'
d151,d151_8,3,'a0=0_0615<x<=0_1375'
d152,d152_10,3,'a0=0_1375<x<=+inf'
d152,d152_11,3,'a0=0_1375<x<=+inf'
d152,d152_15,3,'a0=0_0615<x<=0_1375'
d152,d152_22,3,'a0=0_0615<x<=0_1375'
d152,d152_25,3,'a0=0_0615<x<=0_1375'
d152,d152_29,3,'a0=0_0615<x<=0_1375'
d152,d152_33,3,'a0=0_0615<x<=0_1375'
d152,d152_34,3,'a0=0_0615<x<=0_1375'
d152,d152_35,3,'a0=0_0615<x<=0_1375'
d152,d152_37,3,'a0=0_0615<x<=0_1375'
d152,d152_38,3,'a0=0_0615<x<=0_1375'
d152,d152_39,3,'a0=0_0615<x<=0_1375'
d152,d152_40,1,'a0=0_1375<x<=+inf'
d152,d152_41,1,'a0=0_1375<x<=+inf'
d152,d152_42,1,'a0=0_1375<x<=+inf'
d152,d152_43,1,'a0=0_1375<x<=+inf'
d152,d152_7,3,'a0=0_1375<x<=+inf'
d152,d152_8,3,'a0=0_1375<x<=+inf'
d152,d152_9,3,'a0=0_1375<x<=+inf'
d153,d153_11,8,'a0=0_1375<x<=+inf'
d153,d153_15,3,'a0=_0_0175<x<=0_0615'
d153,d153_16,3,'a0=_0_0175<x<=0_0615'
d153,d153_18,3,'a0=_0_0175<x<=0_0615'
d153,d153_19,3,'a0=_0_0175<x<=0_0615'
d153,d153_21,3,'a0=_0_0175<x<=0_0615'
d153,d153_22,3,'a0=_0_0175<x<=0_0615'
d153,d153_24,3,'a0=_0_0175<x<=0_0615'
d153,d153_25,3,'a0=_0_0175<x<=0_0615'
d153,d153_26,8,'a0=0_1375<x<=+inf'
d153,d153_28,3,'a0=_0_0175<x<=0_0615'
d153,d153_29,3,'a0=_0_0175<x<=0_0615'
d153,d153_30,3,'a0=_0_0175<x<=0_0615'
d153,d153_31,3,'a0=_0_0175<x<=0_0615'
d153,d153_32,3,'a0=_0_0175<x<=0_0615'
d153,d153_7,3,'a0=0_0615<x<=0_1375'
d153,d153_8,3,'a0=0_0615<x<=0_1375'
d153,d153_9,3,'a0=0_0615<x<=0_1375'
d154,d154_12,3,'a0=_0_0175<x<=0_0615'
d154,d154_13,3,'a0=_0_0175<x<=0_0615'
d154,d154_14,8,'a0=0_1375<x<=+inf'
d154,d154_15,3,'a0=0_1375<x<=+inf'
d154,d154_17,8,'a0=0_1375<x<=+inf'
d154,d154_19,3,'a0=_0_0175<x<=0_0615'
d154,d154_20,3,'a0=_0_0175<x<=0_0615'
d154,d154_21,3,'a0=_0_0175<x<=0_0615'
d154,d154_23,1,'a0=0_1375<x<=+inf'
d154,d154_24,1,'a0=0_1375<x<=+inf'
d154,d154_28,1,'a0=0_1375<x<=+inf'
d154,d154_7,3,'a0=0_1375<x<=+inf'
d154,d154_8,3,'a0=0_1375<x<=+inf'
d155,d155_18,3,'a0=0_0615<x<=0_1375'
d155,d155_23,3,'a0=0_0615<x<=0_1375'
d155,d155_24,3,'a0=_0_0175<x<=0_0615'
d155,d155_27,3,'a0=0_0615<x<=0_1375'
d155,d155_28,3,'a0=0_0615<x<=0_1375'
d155,d155_29,3,'a0=0_0615<x<=0_1375'
d155,d155_31,3,'a0=0_0615<x<=0_1375'
d155,d155_33,3,'a0=0_0615<x<=0_1375'
d155,d155_35,3,'a0=0_0615<x<=0_1375'
d155,d155_36,3,'a0=0_0615<x<=0_1375'
d155,d155_37,3,'a0=0_0615<x<=0_1375'
d155,d155_39,3,'a0=0_0615<x<=0_1375'
d155,d155_40,3,'a0=0_0615<x<=0_1375'
d155,d155_41,3,'a0=0_0615<x<=0_1375'
d155,d155_45,3,'a0=0_0615<x<=0_1375'
d155,d155_46,3,'a0=0_0615<x<=0_1375'
d155,d155_52,8,'a0=0_1375<x<=+inf'
d155,d155_53,8,'a0=0_1375<x<=+inf'
d155,d155_54,8,'a0=0_1375<x<=+inf'
d155,d155_55,8,'a0=0_1375<x<=+inf'
d155,d155_56,1,'a0=0_1375<x<=+inf'
d155,d155_57,1,'a0=0_1375<x<=+inf'
d155,d155_58,8,'a0=0_1375<x<=+inf'
d155,d155_7,3,'a0=0_1375<x<=+inf'
d155,d155_8,3,'a0=0_1375<x<=+inf'
d155,d155_9,3,'a0=0_1375<x<=+inf'
d156,d156_13,3,'a0=_0_0175<x<=0_0615'
d156,d156_14,3,'a0=_0_0175<x<=0_0615'
d156,d156_15,3,'a0=0_0615<x<=0_1375'
d156,d156_16,3,'a0=_0_0175<x<=0_0615'
d156,d156_25,3,'a0=0_0615<x<=0_1375'
d156,d156_26,3,'a0=0_0615<x<=0_1375'
d156,d156_30,3,'a0=_0_0175<x<=0_0615'
d156,d156_31,3,'a0=_0_0175<x<=0_0615'
d156,d156_34,3,'a0=0_0615<x<=0_1375'
d156,d156_35,3,'a0=0_0615<x<=0_1375'
d156,d156_37,3,'a0=_0_0175<x<=0_0615'
d156,d156_38,3,'a0=_0_0175<x<=0_0615'
d156,d156_39,3,'a0=_0_0175<x<=0_0615'
d156,d156_42,3,'a0=_0_0175<x<=0_0615'
d156,d156_43,3,'a0=_0_0175<x<=0_0615'
d156,d156_44,3,'a0=_0_0175<x<=0_0615'
d156,d156_47,3,'a0=_0_0175<x<=0_0615'
d156,d156_48,3,'a0=_0_0175<x<=0_0615'
d156,d156_49,3,'a0=_0_0175<x<=0_0615'
d156,d156_51,3,'a0=_0_0175<x<=0_0615'
d156,d156_7,3,'a0=0_0615<x<=0_1375'
d156,d156_8,3,'a0=0_0615<x<=0_1375'
d157,d157_10,3,'a0=0_1375<x<=+inf'
d157,d157_11,3,'a0=0_1375<x<=+inf'
d157,d157_18,3,'a0=0_1375<x<=+inf'
d157,d157_19,3,'a0=0_1375<x<=+inf'
d157,d157_20,3,'a0=0_1375<x<=+inf'
d157,d157_21,3,'a0=0_1375<x<=+inf'
d157,d157_22,3,'a0=0_1375<x<=+inf'
d157,d157_25,3,'a0=_0_0175<x<=0_0615'
d157,d157_28,3,'a0=0_0615<x<=0_1375'
d157,d157_29,3,'a0=0_0615<x<=0_1375'
d157,d157_31,3,'a0=_0_0175<x<=0_0615'
d157,d157_32,3,'a0=_0_0175<x<=0_0615'
d157,d157_34,3,'a0=_0_0175<x<=0_0615'
d157,d157_35,3,'a0=_0_0175<x<=0_0615'
d157,d157_36,3,'a0=_0_0175<x<=0_0615'
d157,d157_38,3,'a0=_0_0175<x<=0_0615'
d157,d157_39,3,'a0=_0_0175<x<=0_0615'
d157,d157_40,3,'a0=_0_0175<x<=0_0615'
d157,d157_7,3,'a0=0_1375<x<=+inf'
d157,d157_8,3,'a0=0_1375<x<=+inf'
d157,d157_9,3,'a0=0_1375<x<=+inf'
d159,d159_10,3,'a0=0_1375<x<=+inf'
d159,d159_13,3,'a0=_0_0175<x<=0_0615'
d159,d159_14,3,'a0=_0_0175<x<=0_0615'
d159,d159_15,3,'a0=_0_0175<x<=0_0615'
d159,d159_26,3,'a0=0_0615<x<=0_1375'
d159,d159_27,3,'a0=_0_0175<x<=0_0615'
d159,d159_28,3,'a0=_0_0175<x<=0_0615'
d159,d159_29,3,'a0=_0_0175<x<=0_0615'
d159,d159_30,3,'a0=_0_0175<x<=0_0615'
d159,d159_31,3,'a0=_0_0175<x<=0_0615'
d159,d159_32,3,'a0=_0_0175<x<=0_0615'
d159,d159_33,3,'a0=_0_0175<x<=0_0615'
d159,d159_34,3,'a0=_0_0175<x<=0_0615'
d159,d159_35,3,'a0=_0_0175<x<=0_0615'
d159,d159_36,3,'a0=_0_0175<x<=0_0615'
d159,d159_37,1,'a0=0_1375<x<=+inf'
d159,d159_42,1,'a0=0_1375<x<=+inf'
d159,d159_7,3,'a0=0_1375<x<=+inf'
d159,d159_8,3,'a0=0_1375<x<=+inf'
d159,d159_9,3,'a0=0_1375<x<=+inf'
d16,d16_10,3,'a0=0_0615<x<=0_1375'
d16,d16_19,3,'a0=0_0615<x<=0_1375'
d16,d16_20,3,'a0=0_0615<x<=0_1375'
d16,d16_25,3,'a0=_0_0175<x<=0_0615'
d16,d16_26,3,'a0=_0_0175<x<=0_0615'
d16,d16_27,3,'a0=_0_0175<x<=0_0615'
d16,d16_7,3,'a0=0_0615<x<=0_1375'
d16,d16_8,3,'a0=0_0615<x<=0_1375'
d16,d16_9,3,'a0=0_0615<x<=0_1375'
d160,d160_12,3,'a0=0_0615<x<=0_1375'
d160,d160_14,3,'a0=0_0615<x<=0_1375'
d160,d160_15,3,'a0=0_0615<x<=0_1375'
d160,d160_17,8,'a0=0_1375<x<=+inf'
d160,d160_18,8,'a0=0_1375<x<=+inf'
d160,d160_19,8,'a0=0_1375<x<=+inf'
d160,d160_20,8,'a0=0_1375<x<=+inf'
d160,d160_9,3,'a0=0_0615<x<=0_1375'
d161,d161_10,3,'a0=_0_0175<x<=0_0615'
d161,d161_11,3,'a0=_0_0175<x<=0_0615'
d161,d161_12,3,'a0=_0_0175<x<=0_0615'
d161,d161_15,3,'a0=_0_0175<x<=0_0615'
d161,d161_16,3,'a0=_0_0175<x<=0_0615'
d161,d161_17,3,'a0=_0_0175<x<=0_0615'
d161,d161_19,3,'a0=_0_0175<x<=0_0615'
d161,d161_20,3,'a0=_0_0175<x<=0_0615'
d161,d161_21,3,'a0=_0_0175<x<=0_0615'
d161,d161_23,3,'a0=_0_0175<x<=0_0615'
d161,d161_24,3,'a0=_0_0175<x<=0_0615'
d161,d161_25,3,'a0=_0_0175<x<=0_0615'
d161,d161_29,3,'a0=_0_0175<x<=0_0615'
d161,d161_30,3,'a0=_0_0175<x<=0_0615'
d161,d161_31,3,'a0=_0_0175<x<=0_0615'
d161,d161_33,3,'a0=_0_0175<x<=0_0615'
d161,d161_34,3,'a0=_0_0175<x<=0_0615'
d161,d161_35,3,'a0=_0_0175<x<=0_0615'
d161,d161_37,3,'a0=_0_0175<x<=0_0615'
d161,d161_38,3,'a0=_0_0175<x<=0_0615'
d161,d161_39,3,'a0=_0_0175<x<=0_0615'
d161,d161_40,8,'a0=0_1375<x<=+inf'
d161,d161_7,3,'a0=0_0615<x<=0_1375'
d161,d161_8,3,'a0=0_0615<x<=0_1375'
d162,d162_10,3,'a0=0_0615<x<=0_1375'
d162,d162_17,3,'a0=0_0615<x<=0_1375'
d162,d162_18,3,'a0=0_0615<x<=0_1375'
d162,d162_19,3,'a0=0_0615<x<=0_1375'
d162,d162_20,3,'a0=0_0615<x<=0_1375'
d162,d162_7,3,'a0=0_0615<x<=0_1375'
d162,d162_8,3,'a0=0_0615<x<=0_1375'
d162,d162_9,3,'a0=0_0615<x<=0_1375'
d163,d163_15,3,'a0=_0_1355<x<=_0_0175'
d163,d163_16,3,'a0=_0_1355<x<=_0_0175'
d163,d163_4,3,'a0=_0_1355<x<=_0_0175'
d163,d163_5,3,'a0=_0_1355<x<=_0_0175'
d164,d164_14,3,'a0=_0_0175<x<=0_0615'
d164,d164_15,3,'a0=_0_0175<x<=0_0615'
d164,d164_16,3,'a0=_0_0175<x<=0_0615'
d164,d164_17,3,'a0=0_0615<x<=0_1375'
d164,d164_20,3,'a0=_0_0175<x<=0_0615'
d164,d164_21,3,'a0=_0_0175<x<=0_0615'
d164,d164_22,3,'a0=_0_0175<x<=0_0615'
d164,d164_23,3,'a0=0_0615<x<=0_1375'
d164,d164_27,3,'a0=0_0615<x<=0_1375'
d164,d164_30,3,'a0=0_0615<x<=0_1375'
d164,d164_31,3,'a0=0_0615<x<=0_1375'
d164,d164_32,3,'a0=_0_0175<x<=0_0615'
d164,d164_34,8,'a0=0_1375<x<=+inf'
d164,d164_35,8,'a0=0_1375<x<=+inf'
d164,d164_36,8,'a0=0_1375<x<=+inf'
d164,d164_37,8,'a0=0_1375<x<=+inf'
d164,d164_39,3,'a0=_0_0175<x<=0_0615'
d164,d164_40,3,'a0=_0_0175<x<=0_0615'
d164,d164_41,8,'a0=0_1375<x<=+inf'
d164,d164_42,3,'a0=0_0615<x<=0_1375'
d164,d164_43,3,'a0=0_0615<x<=0_1375'
d164,d164_44,3,'a0=0_0615<x<=0_1375'
d165,d165_10,3,'a0=0_1375<x<=+inf'
d165,d165_11,3,'a0=0_1375<x<=+inf'
d165,d165_20,3,'a0=0_1375<x<=+inf'
d165,d165_21,3,'a0=0_1375<x<=+inf'
d165,d165_22,3,'a0=0_1375<x<=+inf'
d165,d165_23,3,'a0=0_1375<x<=+inf'
d165,d165_24,3,'a0=0_1375<x<=+inf'
d165,d165_26,3,'a0=0_0615<x<=0_1375'
d165,d165_28,8,'a0=0_1375<x<=+inf'
d165,d165_7,3,'a0=0_1375<x<=+inf'
d165,d165_8,3,'a0=0_1375<x<=+inf'
d165,d165_9,3,'a0=0_1375<x<=+inf'
d166,d166_10,3,'a0=_0_0175<x<=0_0615'
d166,d166_11,3,'a0=_0_0175<x<=0_0615'
d166,d166_14,3,'a0=_0_0175<x<=0_0615'
d166,d166_15,3,'a0=_0_0175<x<=0_0615'
d166,d166_16,3,'a0=_0_0175<x<=0_0615'
d166,d166_17,3,'a0=_0_0175<x<=0_0615'
d166,d166_19,1,'a0=0_1375<x<=+inf'
d166,d166_4,3,'a0=_0_0175<x<=0_0615'
d166,d166_5,3,'a0=_0_0175<x<=0_0615'
d166,d166_7,3,'a0=_0_0175<x<=0_0615'
d166,d166_8,3,'a0=_0_0175<x<=0_0615'
d167,d167_10,3,'a0=0_0615<x<=0_1375'
d167,d167_11,3,'a0=0_0615<x<=0_1375'
d167,d167_15,3,'a0=_0_0175<x<=0_0615'
d167,d167_17,3,'a0=_0_0175<x<=0_0615'
d167,d167_18,3,'a0=_0_0175<x<=0_0615'
d167,d167_19,3,'a0=_0_0175<x<=0_0615'
d167,d167_21,3,'a0=0_0615<x<=0_1375'
d167,d167_23,8,'a0=0_1375<x<=+inf'
d167,d167_24,3,'a0=_0_0175<x<=0_0615'
d167,d167_25,3,'a0=_0_0175<x<=0_0615'
d167,d167_26,3,'a0=_0_0175<x<=0_0615'
d167,d167_27,1,'a0=0_1375<x<=+inf'
d167,d167_7,3,'a0=0_0615<x<=0_1375'
d167,d167_8,3,'a0=0_0615<x<=0_1375'
d167,d167_9,3,'a0=0_0615<x<=0_1375'
d168,d168_10,3,'a0=0_0615<x<=0_1375'
d168,d168_11,3,'a0=0_0615<x<=0_1375'
d168,d168_12,3,'a0=0_0615<x<=0_1375'
d168,d168_14,3,'a0=_0_0175<x<=0_0615'
d168,d168_15,3,'a0=0_0615<x<=0_1375'
d168,d168_16,3,'a0=0_0615<x<=0_1375'
d168,d168_17,3,'a0=0_0615<x<=0_1375'
d168,d168_19,3,'a0=0_0615<x<=0_1375'
d168,d168_21,3,'a0=_0_0175<x<=0_0615'
d168,d168_23,3,'a0=0_0615<x<=0_1375'
d168,d168_24,3,'a0=0_0615<x<=0_1375'
d168,d168_25,3,'a0=0_0615<x<=0_1375'
d168,d168_27,3,'a0=_0_0175<x<=0_0615'
d168,d168_28,3,'a0=0_0615<x<=0_1375'
d168,d168_29,3,'a0=0_0615<x<=0_1375'
d168,d168_30,3,'a0=0_0615<x<=0_1375'
d168,d168_31,8,'a0=0_1375<x<=+inf'
d168,d168_7,3,'a0=0_0615<x<=0_1375'
d168,d168_8,3,'a0=0_0615<x<=0_1375'
d168,d168_9,3,'a0=0_0615<x<=0_1375'
d17,d17_14,3,'a0=0_1375<x<=+inf'
d17,d17_15,3,'a0=0_1375<x<=+inf'
d17,d17_16,3,'a0=0_1375<x<=+inf'
d17,d17_19,1,'a0=0_1375<x<=+inf'
d17,d17_20,1,'a0=0_1375<x<=+inf'
d17,d17_21,1,'a0=0_1375<x<=+inf'
d17,d17_22,1,'a0=0_1375<x<=+inf'
d17,d17_7,3,'a0=0_1375<x<=+inf'
d17,d17_8,3,'a0=0_1375<x<=+inf'
d17,d17_9,3,'a0=0_1375<x<=+inf'
d170,d170_10,3,'a0=0_1375<x<=+inf'
d170,d170_7,3,'a0=0_1375<x<=+inf'
d170,d170_8,3,'a0=0_1375<x<=+inf'
d170,d170_9,3,'a0=0_1375<x<=+inf'
d172,d172_11,3,'a0=0_0615<x<=0_1375'
d172,d172_12,3,'a0=0_0615<x<=0_1375'
d172,d172_13,3,'a0=0_0615<x<=0_1375'
d172,d172_14,3,'a0=0_0615<x<=0_1375'
d172,d172_15,3,'a0=0_0615<x<=0_1375'
d172,d172_21,3,'a0=0_0615<x<=0_1375'
d172,d172_22,3,'a0=0_0615<x<=0_1375'
d172,d172_23,3,'a0=0_0615<x<=0_1375'
d172,d172_24,3,'a0=0_0615<x<=0_1375'
d172,d172_25,3,'a0=0_0615<x<=0_1375'
d172,d172_31,3,'a0=0_0615<x<=0_1375'
d172,d172_32,3,'a0=0_0615<x<=0_1375'
d172,d172_33,3,'a0=0_0615<x<=0_1375'
d172,d172_34,3,'a0=0_0615<x<=0_1375'
d172,d172_35,3,'a0=0_0615<x<=0_1375'
d172,d172_36,1,'a0=0_1375<x<=+inf'
d173,d173_10,3,'a0=0_0615<x<=0_1375'
d173,d173_11,3,'a0=0_0615<x<=0_1375'
d173,d173_12,3,'a0=0_0615<x<=0_1375'
d173,d173_17,3,'a0=_0_0175<x<=0_0615'
d173,d173_18,3,'a0=0_0615<x<=0_1375'
d173,d173_19,3,'a0=0_0615<x<=0_1375'
d173,d173_20,3,'a0=0_0615<x<=0_1375'
d173,d173_21,3,'a0=0_0615<x<=0_1375'
d173,d173_26,3,'a0=_0_0175<x<=0_0615'
d173,d173_27,3,'a0=_0_0175<x<=0_0615'
d173,d173_28,3,'a0=0_0615<x<=0_1375'
d173,d173_29,3,'a0=0_0615<x<=0_1375'
d173,d173_30,3,'a0=0_0615<x<=0_1375'
d173,d173_31,3,'a0=0_0615<x<=0_1375'
d173,d173_35,3,'a0=0_0615<x<=0_1375'
d173,d173_36,3,'a0=0_0615<x<=0_1375'
d173,d173_37,3,'a0=0_0615<x<=0_1375'
d173,d173_38,3,'a0=0_0615<x<=0_1375'
d173,d173_39,3,'a0=_0_0175<x<=0_0615'
d173,d173_41,3,'a0=0_0615<x<=0_1375'
d173,d173_43,3,'a0=0_0615<x<=0_1375'
d173,d173_44,3,'a0=0_0615<x<=0_1375'
d173,d173_45,3,'a0=0_0615<x<=0_1375'
d173,d173_47,3,'a0=0_0615<x<=0_1375'
d173,d173_48,3,'a0=0_0615<x<=0_1375'
d173,d173_49,3,'a0=0_0615<x<=0_1375'
d173,d173_51,3,'a0=_0_0175<x<=0_0615'
d173,d173_53,3,'a0=0_0615<x<=0_1375'
d173,d173_54,3,'a0=0_0615<x<=0_1375'
d173,d173_55,3,'a0=0_0615<x<=0_1375'
d173,d173_57,3,'a0=_0_0175<x<=0_0615'
d173,d173_59,3,'a0=0_0615<x<=0_1375'
d173,d173_60,3,'a0=0_0615<x<=0_1375'
d173,d173_62,3,'a0=0_0615<x<=0_1375'
d173,d173_63,3,'a0=0_0615<x<=0_1375'
d173,d173_66,8,'a0=0_1375<x<=+inf'
d173,d173_67,1,'a0=0_1375<x<=+inf'
d173,d173_7,3,'a0=0_0615<x<=0_1375'
d173,d173_8,3,'a0=0_0615<x<=0_1375'
d173,d173_9,3,'a0=0_0615<x<=0_1375'
d176,d176_10,3,'a0=0_0615<x<=0_1375'
d176,d176_17,1,'a0=0_1375<x<=+inf'
d176,d176_18,1,'a0=0_1375<x<=+inf'
d176,d176_19,1,'a0=0_1375<x<=+inf'
d176,d176_20,1,'a0=0_1375<x<=+inf'
d176,d176_7,3,'a0=0_0615<x<=0_1375'
d176,d176_8,3,'a0=0_0615<x<=0_1375'
d176,d176_9,3,'a0=0_0615<x<=0_1375'
d177,d177_12,3,'a0=_0_0175<x<=0_0615'
d177,d177_13,3,'a0=_0_0175<x<=0_0615'
d177,d177_16,3,'a0=_0_0175<x<=0_0615'
d177,d177_17,3,'a0=_0_0175<x<=0_0615'
d177,d177_19,3,'a0=_0_0175<x<=0_0615'
d177,d177_20,3,'a0=_0_0175<x<=0_0615'
d177,d177_21,3,'a0=_0_0175<x<=0_0615'
d177,d177_22,3,'a0=_0_0175<x<=0_0615'
d177,d177_23,3,'a0=_0_0175<x<=0_0615'
d177,d177_26,3,'a0=_0_0175<x<=0_0615'
d177,d177_27,3,'a0=_0_0175<x<=0_0615'
d177,d177_30,3,'a0=0_0615<x<=0_1375'
d177,d177_31,3,'a0=0_0615<x<=0_1375'
d177,d177_33,3,'a0=0_0615<x<=0_1375'
d177,d177_34,3,'a0=0_0615<x<=0_1375'
d177,d177_37,3,'a0=0_0615<x<=0_1375'
d177,d177_38,3,'a0=0_0615<x<=0_1375'
d177,d177_40,3,'a0=0_0615<x<=0_1375'
d177,d177_41,3,'a0=0_0615<x<=0_1375'
d177,d177_44,3,'a0=0_0615<x<=0_1375'
d177,d177_45,3,'a0=0_0615<x<=0_1375'
d177,d177_47,3,'a0=_0_0175<x<=0_0615'
d177,d177_48,3,'a0=_0_0175<x<=0_0615'
d177,d177_50,3,'a0=_0_0175<x<=0_0615'
d177,d177_51,3,'a0=_0_0175<x<=0_0615'
d177,d177_52,3,'a0=_0_0175<x<=0_0615'
d177,d177_53,3,'a0=_0_0175<x<=0_0615'
d177,d177_54,3,'a0=_0_0175<x<=0_0615'
d177,d177_7,3,'a0=0_0615<x<=0_1375'
d177,d177_8,3,'a0=0_0615<x<=0_1375'
d179,d179_10,3,'a0=0_1375<x<=+inf'
d179,d179_12,3,'a0=_0_0175<x<=0_0615'
d179,d179_13,3,'a0=_0_0175<x<=0_0615'
d179,d179_14,3,'a0=_0_0175<x<=0_0615'
d179,d179_24,3,'a0=_0_0175<x<=0_0615'
d179,d179_25,3,'a0=_0_0175<x<=0_0615'
d179,d179_27,3,'a0=_0_0175<x<=0_0615'
d179,d179_28,3,'a0=_0_0175<x<=0_0615'
d179,d179_30,3,'a0=_0_0175<x<=0_0615'
d179,d179_31,3,'a0=_0_0175<x<=0_0615'
d179,d179_32,3,'a0=_0_0175<x<=0_0615'
d179,d179_33,3,'a0=_0_0175<x<=0_0615'
d179,d179_34,3,'a0=_0_0175<x<=0_0615'
d179,d179_35,1,'a0=0_1375<x<=+inf'
d179,d179_36,1,'a0=0_1375<x<=+inf'
d179,d179_7,3,'a0=0_1375<x<=+inf'
d179,d179_8,3,'a0=0_1375<x<=+inf'
d179,d179_9,3,'a0=0_1375<x<=+inf'
d18,d18_14,1,'a0=0_1375<x<=+inf'
d18,d18_15,1,'a0=0_1375<x<=+inf'
d18,d18_16,3,'a0=0_0615<x<=0_1375'
d18,d18_17,3,'a0=0_0615<x<=0_1375'
d18,d18_18,3,'a0=0_0615<x<=0_1375'
d18,d18_19,3,'a0=0_0615<x<=0_1375'
d18,d18_20,3,'a0=0_0615<x<=0_1375'
d18,d18_22,3,'a0=0_0615<x<=0_1375'
d182,d182_10,3,'a0=0_0615<x<=0_1375'
d182,d182_11,3,'a0=0_0615<x<=0_1375'
d182,d182_15,3,'a0=_0_0175<x<=0_0615'
d182,d182_16,3,'a0=_0_0175<x<=0_0615'
d182,d182_20,1,'a0=0_1375<x<=+inf'
d182,d182_23,3,'a0=_0_0175<x<=0_0615'
d182,d182_29,3,'a0=_0_0175<x<=0_0615'
d182,d182_31,3,'a0=_0_0175<x<=0_0615'
d182,d182_36,3,'a0=_0_0175<x<=0_0615'
d182,d182_37,3,'a0=_0_0175<x<=0_0615'
d182,d182_38,3,'a0=_0_0175<x<=0_0615'
d182,d182_40,3,'a0=_0_0175<x<=0_0615'
d182,d182_41,3,'a0=_0_0175<x<=0_0615'
d182,d182_42,3,'a0=_0_0175<x<=0_0615'
d182,d182_7,3,'a0=0_0615<x<=0_1375'
d182,d182_8,3,'a0=0_0615<x<=0_1375'
d182,d182_9,3,'a0=0_0615<x<=0_1375'
d183,d183_13,3,'a0=0_0615<x<=0_1375'
d183,d183_14,3,'a0=0_0615<x<=0_1375'
d183,d183_19,3,'a0=0_0615<x<=0_1375'
d183,d183_20,3,'a0=0_0615<x<=0_1375'
d183,d183_21,3,'a0=0_0615<x<=0_1375'
d183,d183_27,3,'a0=0_0615<x<=0_1375'
d183,d183_28,3,'a0=0_0615<x<=0_1375'
d183,d183_29,3,'a0=0_0615<x<=0_1375'
d183,d183_31,8,'a0=0_1375<x<=+inf'
d183,d183_33,8,'a0=0_1375<x<=+inf'
d183,d183_37,8,'a0=0_1375<x<=+inf'
d183,d183_39,3,'a0=_0_0175<x<=0_0615'
d183,d183_40,8,'a0=0_1375<x<=+inf'
d183,d183_42,3,'a0=0_0615<x<=0_1375'
d183,d183_44,3,'a0=0_0615<x<=0_1375'
d183,d183_45,3,'a0=0_0615<x<=0_1375'
d183,d183_46,3,'a0=0_0615<x<=0_1375'
d183,d183_48,3,'a0=0_0615<x<=0_1375'
d183,d183_49,3,'a0=0_0615<x<=0_1375'
d183,d183_50,3,'a0=0_0615<x<=0_1375'
d183,d183_54,1,'a0=0_1375<x<=+inf'
d183,d183_55,1,'a0=0_1375<x<=+inf'
d183,d183_57,8,'a0=0_1375<x<=+inf'
d183,d183_7,3,'a0=0_1375<x<=+inf'
d183,d183_8,3,'a0=0_1375<x<=+inf'
d185,d185_4,3,'a0=0_0615<x<=0_1375'
d185,d185_5,3,'a0=0_0615<x<=0_1375'
d185,d185_7,3,'a0=0_0615<x<=0_1375'
d185,d185_8,3,'a0=0_0615<x<=0_1375'
d186,d186a_10,3,'a0=_0_0175<x<=0_0615'
d186,d186a_100,3,'a0=_0_0175<x<=0_0615'
d186,d186a_102,3,'a0=_0_0175<x<=0_0615'
d186,d186a_103,8,'a0=0_1375<x<=+inf'
d186,d186a_105,3,'a0=0_0615<x<=0_1375'
d186,d186a_107,3,'a0=_0_0175<x<=0_0615'
d186,d186a_108,3,'a0=_0_0175<x<=0_0615'
d186,d186a_109,3,'a0=_0_0175<x<=0_0615'
d186,d186a_11,8,'a0=0_1375<x<=+inf'
d186,d186a_111,3,'a0=_0_0175<x<=0_0615'
d186,d186a_112,3,'a0=_0_0175<x<=0_0615'
d186,d186a_113,3,'a0=_0_0175<x<=0_0615'
d186,d186a_115,3,'a0=_0_0175<x<=0_0615'
d186,d186a_116,3,'a0=_0_0175<x<=0_0615'
d186,d186a_117,3,'a0=_0_0175<x<=0_0615'
d186,d186a_119,3,'a0=_0_0175<x<=0_0615'
d186,d186a_120,3,'a0=_0_0175<x<=0_0615'
d186,d186a_121,3,'a0=_0_0175<x<=0_0615'
d186,d186a_122,3,'a0=_0_0175<x<=0_0615'
d186,d186a_15,3,'a0=0_1375<x<=+inf'
d186,d186a_18,3,'a0=_0_0175<x<=0_0615'
d186,d186a_19,3,'a0=_0_0175<x<=0_0615'
d186,d186a_20,3,'a0=_0_0175<x<=0_0615'
d186,d186a_21,3,'a0=_0_0175<x<=0_0615'
d186,d186a_22,3,'a0=_0_0175<x<=0_0615'
d186,d186a_27,3,'a0=_0_0175<x<=0_0615'
d186,d186a_28,3,'a0=_0_0175<x<=0_0615'
d186,d186a_29,3,'a0=_0_0175<x<=0_0615'
d186,d186a_3,3,'a0=_0_0175<x<=0_0615'
d186,d186a_30,3,'a0=0_0615<x<=0_1375'
d186,d186a_33,3,'a0=_0_0175<x<=0_0615'
d186,d186a_41,3,'a0=_0_0175<x<=0_0615'
d186,d186a_42,3,'a0=_0_0175<x<=0_0615'
d186,d186a_44,3,'a0=_0_0175<x<=0_0615'
d186,d186a_45,3,'a0=_0_0175<x<=0_0615'
