car_id,load_id
t843_c3,t843_c3_l1
t843_c3,t843_c3_l2
t843_c4,t843_c4_l1
t843_c4,t843_c4_l2
t844_c1,t844_c1_l1
t844_c1,t844_c1_l2
t844_c1,t844_c1_l3
t844_c2,t844_c2_l1
t844_c2,t844_c2_l2
t844_c2,t844_c2_l3
t845_c2,t845_c2_l1
t845_c2,t845_c2_l2
t846_c1,t846_c1_l1
t846_c1,t846_c1_l2
t846_c2,t846_c2_l1
t846_c2,t846_c2_l2
t846_c2,t846_c2_l3
t847_c1,t847_c1_l1
t847_c1,t847_c1_l2
t848_c1,t848_c1_l1
t848_c1,t848_c1_l2
t848_c1,t848_c1_l3
t848_c2,t848_c2_l1
t848_c2,t848_c2_l2
t848_c3,t848_c3_l1
t848_c3,t848_c3_l2
t849_c1,t849_c1_l1
t849_c2,t849_c2_l1
t849_c2,t849_c2_l2
t849_c3,t849_c3_l1
t849_c3,t849_c3_l2
t849_c4,t849_c4_l1
t849_c4,t849_c4_l2
t849_c4,t849_c4_l3
t84_c2,t84_c2_l1
t84_c2,t84_c2_l2
t851_c1,t851_c1_l1
t851_c2,t851_c2_l1
t851_c2,t851_c2_l2
t851_c3,t851_c3_l1
t851_c3,t851_c3_l2
t852_c1,t852_c1_l1
t852_c2,t852_c2_l1
t852_c2,t852_c2_l2
t852_c2,t852_c2_l3
t853_c2,t853_c2_l1
t853_c2,t853_c2_l2
t853_c2,t853_c2_l3
t854_c1,t854_c1_l1
t854_c1,t854_c1_l2
t854_c2,t854_c2_l1
t854_c3,t854_c3_l1
t854_c3,t854_c3_l2
t855_c1,t855_c1_l1
t855_c2,t855_c2_l1
t855_c3,t855_c3_l1
t855_c3,t855_c3_l2
t855_c4,t855_c4_l1
t855_c4,t855_c4_l2
t856_c1,t856_c1_l1
t856_c2,t856_c2_l1
t856_c3,t856_c3_l1
t856_c3,t856_c3_l2
t856_c3,t856_c3_l3
t856_c4,t856_c4_l1
t856_c4,t856_c4_l2
t857_c1,t857_c1_l1
t857_c3,t857_c3_l1
t857_c3,t857_c3_l2
t858_c1,t858_c1_l1
t858_c1,t858_c1_l2
t858_c2,t858_c2_l1
t858_c2,t858_c2_l2
t859_c1,t859_c1_l1
t859_c1,t859_c1_l2
t859_c1,t859_c1_l3
t859_c2,t859_c2_l1
t859_c3,t859_c3_l1
t859_c3,t859_c3_l2
t859_c3,t859_c3_l3
t85_c1,t85_c1_l1
t85_c1,t85_c1_l2
t85_c3,t85_c3_l1
t860_c1,t860_c1_l1
t860_c1,t860_c1_l2
t860_c2,t860_c2_l1
t860_c2,t860_c2_l2
t860_c2,t860_c2_l3
t860_c3,t860_c3_l1
t861_c2,t861_c2_l1
t861_c2,t861_c2_l2
t861_c3,t861_c3_l1
t862_c1,t862_c1_l1
t862_c1,t862_c1_l2
t862_c2,t862_c2_l1
t862_c2,t862_c2_l2
t862_c3,t862_c3_l1
t862_c3,t862_c3_l2
t863_c1,t863_c1_l1
t863_c1,t863_c1_l2
t863_c2,t863_c2_l1
t863_c3,t863_c3_l1
t864_c1,t864_c1_l1
t864_c3,t864_c3_l1
t864_c3,t864_c3_l2
t864_c3,t864_c3_l3
t864_c4,t864_c4_l1
t864_c4,t864_c4_l2
t864_c4,t864_c4_l3
t865_c1,t865_c1_l1
t865_c1,t865_c1_l2
t865_c2,t865_c2_l1
t865_c2,t865_c2_l2
t866_c1,t866_c1_l1
t866_c1,t866_c1_l2
t866_c2,t866_c2_l1
t866_c3,t866_c3_l1
t866_c4,t866_c4_l1
t867_c1,t867_c1_l1
t867_c1,t867_c1_l2
t867_c2,t867_c2_l1
t867_c2,t867_c2_l2
t867_c3,t867_c3_l1
t867_c3,t867_c3_l2
t867_c4,t867_c4_l1
t867_c4,t867_c4_l2
t868_c1,t868_c1_l1
t868_c1,t868_c1_l2
t868_c2,t868_c2_l1
t868_c2,t868_c2_l2
t869_c1,t869_c1_l1
t869_c1,t869_c1_l2
t869_c2,t869_c2_l1
t869_c2,t869_c2_l2
t869_c3,t869_c3_l1
t869_c3,t869_c3_l2
t869_c4,t869_c4_l1
t86_c2,t86_c2_l1
t86_c3,t86_c3_l1
t86_c3,t86_c3_l2
t86_c4,t86_c4_l1
t870_c1,t870_c1_l1
t870_c2,t870_c2_l1
t870_c2,t870_c2_l2
t870_c3,t870_c3_l1
t870_c3,t870_c3_l2
t870_c4,t870_c4_l1
t871_c1,t871_c1_l1
t871_c1,t871_c1_l2
t871_c2,t871_c2_l1
t872_c1,t872_c1_l1
t872_c1,t872_c1_l2
t872_c1,t872_c1_l3
t872_c2,t872_c2_l1
t872_c2,t872_c2_l2
t872_c3,t872_c3_l1
t872_c3,t872_c3_l2
t872_c4,t872_c4_l1
t872_c4,t872_c4_l2
t873_c1,t873_c1_l1
t873_c1,t873_c1_l2
t873_c2,t873_c2_l1
t874_c1,t874_c1_l1
t874_c2,t874_c2_l1
t874_c3,t874_c3_l1
t874_c4,t874_c4_l1
t874_c4,t874_c4_l2
t875_c1,t875_c1_l1
t875_c2,t875_c2_l1
t875_c3,t875_c3_l1
t875_c3,t875_c3_l2
t875_c4,t875_c4_l1
t875_c4,t875_c4_l2
t876_c1,t876_c1_l1
t876_c1,t876_c1_l2
t876_c2,t876_c2_l1
t877_c1,t877_c1_l1
t877_c1,t877_c1_l2
t877_c2,t877_c2_l1
t877_c3,t877_c3_l1
t877_c4,t877_c4_l1
t878_c1,t878_c1_l1
t878_c2,t878_c2_l1
t878_c3,t878_c3_l1
t878_c4,t878_c4_l1
t878_c4,t878_c4_l2
t879_c1,t879_c1_l1
t879_c2,t879_c2_l1
t87_c1,t87_c1_l1
t87_c2,t87_c2_l1
t87_c2,t87_c2_l2
t87_c2,t87_c2_l3
t87_c3,t87_c3_l1
t87_c3,t87_c3_l2
t87_c4,t87_c4_l1
t87_c4,t87_c4_l2
t87_c4,t87_c4_l3
t880_c1,t880_c1_l1
t880_c1,t880_c1_l2
t880_c2,t880_c2_l1
t880_c2,t880_c2_l2
t880_c3,t880_c3_l1
t880_c3,t880_c3_l2
t880_c4,t880_c4_l1
t880_c4,t880_c4_l2
t880_c4,t880_c4_l3
t881_c1,t881_c1_l1
t881_c1,t881_c1_l2
t881_c2,t881_c2_l1
t881_c2,t881_c2_l2
t882_c1,t882_c1_l1
t882_c2,t882_c2_l1
t882_c2,t882_c2_l2
t882_c2,t882_c2_l3
t882_c3,t882_c3_l1
t882_c3,t882_c3_l2
t883_c1,t883_c1_l1
t883_c1,t883_c1_l2
t883_c1,t883_c1_l3
t883_c2,t883_c2_l1
t883_c2,t883_c2_l2
t883_c2,t883_c2_l3
t883_c3,t883_c3_l1
t883_c3,t883_c3_l2
t884_c2,t884_c2_l1
t884_c2,t884_c2_l2
t884_c3,t884_c3_l1
t884_c3,t884_c3_l2
t884_c3,t884_c3_l3
t884_c4,t884_c4_l1
t884_c4,t884_c4_l2
t885_c1,t885_c1_l1
t885_c1,t885_c1_l2
t885_c2,t885_c2_l1
t885_c3,t885_c3_l1
t885_c3,t885_c3_l2
t886_c1,t886_c1_l1
t886_c1,t886_c1_l2
t886_c2,t886_c2_l1
t887_c1,t887_c1_l1
t887_c1,t887_c1_l2
t887_c2,t887_c2_l1
t887_c2,t887_c2_l2
t888_c1,t888_c1_l1
t888_c2,t888_c2_l1
t888_c2,t888_c2_l2
t888_c2,t888_c2_l3
t888_c3,t888_c3_l1
t889_c1,t889_c1_l1
t889_c1,t889_c1_l2
t889_c2,t889_c2_l1
t889_c2,t889_c2_l2
t889_c3,t889_c3_l1
t889_c4,t889_c4_l1
t889_c4,t889_c4_l2
t88_c1,t88_c1_l1
t88_c1,t88_c1_l2
t88_c2,t88_c2_l1
t88_c2,t88_c2_l2
t88_c2,t88_c2_l3
t890_c1,t890_c1_l1
t890_c1,t890_c1_l2
t890_c2,t890_c2_l1
t890_c2,t890_c2_l2
t890_c3,t890_c3_l1
t890_c3,t890_c3_l2
t891_c1,t891_c1_l1
t891_c2,t891_c2_l1
t891_c2,t891_c2_l2
t891_c3,t891_c3_l1
t891_c3,t891_c3_l2
t892_c1,t892_c1_l1
t892_c2,t892_c2_l1
t892_c3,t892_c3_l1
t892_c4,t892_c4_l1
t892_c4,t892_c4_l2
t892_c4,t892_c4_l3
t893_c1,t893_c1_l1
t893_c1,t893_c1_l2
t893_c2,t893_c2_l1
t893_c2,t893_c2_l2
t893_c3,t893_c3_l1
t893_c3,t893_c3_l2
t894_c1,t894_c1_l1
t894_c1,t894_c1_l2
t894_c2,t894_c2_l1
t894_c2,t894_c2_l2
t894_c3,t894_c3_l1
t894_c3,t894_c3_l2
t894_c4,t894_c4_l1
t895_c1,t895_c1_l1
t895_c1,t895_c1_l2
t895_c2,t895_c2_l1
t895_c3,t895_c3_l1
t895_c3,t895_c3_l2
t895_c4,t895_c4_l1
t896_c1,t896_c1_l1
t896_c1,t896_c1_l2
t896_c2,t896_c2_l1
t896_c2,t896_c2_l2
t896_c3,t896_c3_l1
t897_c1,t897_c1_l1
t897_c1,t897_c1_l2
t897_c1,t897_c1_l3
t897_c2,t897_c2_l1
t897_c3,t897_c3_l1
t897_c4,t897_c4_l1
t898_c1,t898_c1_l1
t898_c1,t898_c1_l2
t898_c2,t898_c2_l1
t899_c1,t899_c1_l1
t899_c3,t899_c3_l1
t899_c3,t899_c3_l2
t89_c1,t89_c1_l1
t89_c1,t89_c1_l2
t89_c2,t89_c2_l1
t89_c3,t89_c3_l1
t8_c1,t8_c1_l1
t8_c1,t8_c1_l2
t8_c3,t8_c3_l1
t900_c1,t900_c1_l1
t900_c1,t900_c1_l2
t900_c2,t900_c2_l1
t900_c3,t900_c3_l1
t901_c1,t901_c1_l1
t901_c2,t901_c2_l1
t901_c3,t901_c3_l1
t901_c3,t901_c3_l2
t901_c4,t901_c4_l1
t901_c4,t901_c4_l2
t902_c1,t902_c1_l1
t902_c2,t902_c2_l1
t902_c2,t902_c2_l2
t902_c4,t902_c4_l1
t903_c1,t903_c1_l1
t903_c1,t903_c1_l2
t903_c2,t903_c2_l1
t904_c1,t904_c1_l1
t904_c3,t904_c3_l1
t905_c1,t905_c1_l1
t905_c2,t905_c2_l1
t905_c2,t905_c2_l2
t906_c1,t906_c1_l1
t906_c2,t906_c2_l1
t906_c2,t906_c2_l2
t906_c2,t906_c2_l3
t907_c1,t907_c1_l1
t907_c1,t907_c1_l2
t907_c2,t907_c2_l1
t907_c2,t907_c2_l2
t908_c2,t908_c2_l1
t908_c3,t908_c3_l1
t908_c3,t908_c3_l2
t908_c4,t908_c4_l1
t909_c1,t909_c1_l1
t909_c1,t909_c1_l2
t909_c2,t909_c2_l1
t909_c2,t909_c2_l2
t909_c2,t909_c2_l3
t909_c3,t909_c3_l1
t90_c1,t90_c1_l1
t90_c2,t90_c2_l1
t90_c2,t90_c2_l2
t910_c1,t910_c1_l1
t910_c2,t910_c2_l1
t910_c3,t910_c3_l1
t910_c3,t910_c3_l2
t910_c4,t910_c4_l1
t911_c1,t911_c1_l1
t911_c2,t911_c2_l1
t911_c3,t911_c3_l1
t911_c3,t911_c3_l2
t911_c4,t911_c4_l1
t912_c1,t912_c1_l1
t912_c2,t912_c2_l1
t912_c3,t912_c3_l1
t912_c4,t912_c4_l1
t912_c4,t912_c4_l2
t913_c1,t913_c1_l1
t913_c2,t913_c2_l1
t913_c2,t913_c2_l2
t913_c3,t913_c3_l1
t913_c4,t913_c4_l1
t914_c1,t914_c1_l1
t914_c1,t914_c1_l2
t914_c2,t914_c2_l1
t914_c3,t914_c3_l1
t914_c3,t914_c3_l2
t914_c3,t914_c3_l3
t915_c1,t915_c1_l1
t915_c1,t915_c1_l2
t915_c1,t915_c1_l3
t915_c2,t915_c2_l1
t915_c3,t915_c3_l1
t915_c3,t915_c3_l2
t915_c4,t915_c4_l1
t916_c1,t916_c1_l1
t916_c2,t916_c2_l1
t916_c2,t916_c2_l2
t916_c3,t916_c3_l1
t916_c3,t916_c3_l2
t916_c4,t916_c4_l1
t916_c4,t916_c4_l2
t917_c1,t917_c1_l1
t918_c1,t918_c1_l1
t918_c1,t918_c1_l2
t918_c2,t918_c2_l1
t918_c3,t918_c3_l1
t918_c4,t918_c4_l1
t918_c4,t918_c4_l2
t919_c1,t919_c1_l1
t919_c1,t919_c1_l2
t919_c1,t919_c1_l3
t919_c2,t919_c2_l1
t919_c2,t919_c2_l2
t919_c3,t919_c3_l1
t919_c3,t919_c3_l2
t919_c3,t919_c3_l3
t919_c4,t919_c4_l1
t919_c4,t919_c4_l2
t91_c1,t91_c1_l1
t91_c1,t91_c1_l2
t91_c3,t91_c3_l1
t91_c3,t91_c3_l2
t91_c3,t91_c3_l3
t91_c4,t91_c4_l1
t91_c4,t91_c4_l2
t920_c1,t920_c1_l1
t920_c1,t920_c1_l2
t920_c2,t920_c2_l1
t920_c3,t920_c3_l1
t920_c3,t920_c3_l2
t921_c1,t921_c1_l1
t921_c2,t921_c2_l1
t921_c3,t921_c3_l1
t921_c4,t921_c4_l1
t921_c4,t921_c4_l2
t922_c1,t922_c1_l1
t922_c1,t922_c1_l2
t922_c2,t922_c2_l1
t922_c2,t922_c2_l2
t922_c3,t922_c3_l1
t923_c2,t923_c2_l1
t923_c2,t923_c2_l2
t923_c2,t923_c2_l3
t924_c1,t924_c1_l1
t924_c2,t924_c2_l1
t924_c3,t924_c3_l1
t925_c1,t925_c1_l1
t925_c2,t925_c2_l1
t925_c2,t925_c2_l2
t925_c2,t925_c2_l3
t926_c2,t926_c2_l1
t926_c3,t926_c3_l1
t926_c4,t926_c4_l1
t926_c4,t926_c4_l2
t927_c1,t927_c1_l1
t927_c2,t927_c2_l1
t927_c2,t927_c2_l2
t928_c1,t928_c1_l1
t928_c2,t928_c2_l1
t928_c2,t928_c2_l2
t928_c3,t928_c3_l1
t928_c3,t928_c3_l2
t928_c4,t928_c4_l1
t928_c4,t928_c4_l2
t928_c4,t928_c4_l3
t929_c1,t929_c1_l1
t929_c1,t929_c1_l2
t929_c2,t929_c2_l1
t929_c3,t929_c3_l1
t929_c3,t929_c3_l2
t92_c1,t92_c1_l1
t92_c1,t92_c1_l2
t92_c2,t92_c2_l1
t92_c2,t92_c2_l2
t930_c2,t930_c2_l1
t930_c2,t930_c2_l2
t931_c1,t931_c1_l1
t931_c2,t931_c2_l1
t931_c2,t931_c2_l2
t931_c4,t931_c4_l1
t931_c4,t931_c4_l2
t931_c4,t931_c4_l3
t932_c2,t932_c2_l1
t932_c2,t932_c2_l2
t933_c1,t933_c1_l1
t933_c3,t933_c3_l1
t933_c3,t933_c3_l2
t933_c3,t933_c3_l3
t933_c4,t933_c4_l1
t933_c4,t933_c4_l2
t934_c1,t934_c1_l1
t934_c1,t934_c1_l2
t934_c1,t934_c1_l3
t934_c2,t934_c2_l1
t935_c2,t935_c2_l1
t935_c2,t935_c2_l2
t936_c1,t936_c1_l1
t936_c1,t936_c1_l2
t936_c1,t936_c1_l3
t936_c3,t936_c3_l1
t937_c2,t937_c2_l1
t938_c1,t938_c1_l1
t939_c1,t939_c1_l1
t939_c2,t939_c2_l1
t93_c1,t93_c1_l1
t93_c2,t93_c2_l1
t93_c2,t93_c2_l2
t93_c2,t93_c2_l3
t940_c1,t940_c1_l1
t940_c1,t940_c1_l2
t940_c2,t940_c2_l1
t940_c2,t940_c2_l2
t940_c3,t940_c3_l1
t940_c3,t940_c3_l2
t940_c4,t940_c4_l1
t941_c1,t941_c1_l1
t941_c1,t941_c1_l2
t941_c2,t941_c2_l1
t941_c2,t941_c2_l2
t942_c1,t942_c1_l1
t942_c2,t942_c2_l1
t942_c2,t942_c2_l2
t943_c1,t943_c1_l1
t943_c2,t943_c2_l1
t944_c1,t944_c1_l1
t944_c1,t944_c1_l2
t944_c2,t944_c2_l1
t944_c3,t944_c3_l1
t944_c3,t944_c3_l2
t944_c4,t944_c4_l1
t944_c4,t944_c4_l2
t944_c4,t944_c4_l3
t945_c2,t945_c2_l1
t945_c2,t945_c2_l2
t945_c2,t945_c2_l3
t946_c2,t946_c2_l1
t946_c3,t946_c3_l1
t946_c3,t946_c3_l2
t947_c1,t947_c1_l1
t948_c1,t948_c1_l1
t948_c1,t948_c1_l2
t948_c3,t948_c3_l1
t949_c1,t949_c1_l1
t949_c2,t949_c2_l1
t949_c3,t949_c3_l1
t94_c1,t94_c1_l1
t94_c1,t94_c1_l2
t94_c2,t94_c2_l1
t94_c3,t94_c3_l1
t950_c1,t950_c1_l1
t950_c1,t950_c1_l2
t950_c1,t950_c1_l3
t950_c2,t950_c2_l1
t950_c3,t950_c3_l1
t950_c3,t950_c3_l2
t950_c3,t950_c3_l3
t950_c4,t950_c4_l1
t950_c4,t950_c4_l2
t951_c1,t951_c1_l1
t951_c1,t951_c1_l2
t951_c2,t951_c2_l1
t951_c3,t951_c3_l1
t951_c3,t951_c3_l2
t951_c4,t951_c4_l1
t951_c4,t951_c4_l2
t952_c1,t952_c1_l1
t952_c1,t952_c1_l2
t952_c2,t952_c2_l1
t953_c1,t953_c1_l1
t953_c1,t953_c1_l2
t953_c1,t953_c1_l3
t953_c2,t953_c2_l1
t953_c2,t953_c2_l2
t953_c2,t953_c2_l3
t953_c3,t953_c3_l1
t953_c3,t953_c3_l2
t954_c1,t954_c1_l1
t954_c1,t954_c1_l2
t954_c2,t954_c2_l1
t955_c1,t955_c1_l1
t955_c3,t955_c3_l1
t955_c3,t955_c3_l2
t955_c3,t955_c3_l3
t956_c1,t956_c1_l1
t956_c2,t956_c2_l1
t956_c2,t956_c2_l2
t956_c2,t956_c2_l3
t956_c3,t956_c3_l1
t957_c1,t957_c1_l1
t957_c1,t957_c1_l2
t957_c2,t957_c2_l1
t958_c1,t958_c1_l1
t958_c1,t958_c1_l2
t958_c2,t958_c2_l1
t958_c2,t958_c2_l2
t958_c3,t958_c3_l1
t958_c3,t958_c3_l2
t958_c3,t958_c3_l3
t958_c4,t958_c4_l1
t959_c1,t959_c1_l1
t959_c1,t959_c1_l2
t959_c2,t959_c2_l1
t959_c2,t959_c2_l2
t95_c1,t95_c1_l1
t95_c1,t95_c1_l2
t95_c2,t95_c2_l1
t95_c3,t95_c3_l1
t95_c3,t95_c3_l2
t960_c1,t960_c1_l1
t960_c1,t960_c1_l2
t960_c2,t960_c2_l1
t960_c3,t960_c3_l1
t961_c1,t961_c1_l1
t961_c1,t961_c1_l2
t961_c2,t961_c2_l1
t961_c2,t961_c2_l2
t962_c1,t962_c1_l1
t962_c1,t962_c1_l2
t962_c1,t962_c1_l3
t962_c2,t962_c2_l1
t962_c2,t962_c2_l2
t962_c2,t962_c2_l3
t962_c3,t962_c3_l1
t962_c3,t962_c3_l2
t963_c1,t963_c1_l1
t963_c2,t963_c2_l1
t964_c1,t964_c1_l1
t964_c1,t964_c1_l2
t964_c2,t964_c2_l1
t964_c2,t964_c2_l2
t964_c3,t964_c3_l1
t965_c2,t965_c2_l1
t965_c3,t965_c3_l1
t966_c1,t966_c1_l1
t966_c1,t966_c1_l2
t966_c1,t966_c1_l3
t966_c2,t966_c2_l1
t966_c3,t966_c3_l1
t966_c4,t966_c4_l1
t966_c4,t966_c4_l2
t967_c1,t967_c1_l1
t967_c1,t967_c1_l2
t967_c1,t967_c1_l3
t967_c2,t967_c2_l1
t967_c2,t967_c2_l2
t967_c3,t967_c3_l1
t967_c3,t967_c3_l2
t967_c3,t967_c3_l3
t967_c4,t967_c4_l1
t968_c1,t968_c1_l1
t968_c2,t968_c2_l1
t968_c2,t968_c2_l2
t968_c3,t968_c3_l1
t969_c1,t969_c1_l1
t969_c1,t969_c1_l2
t969_c2,t969_c2_l1
t969_c3,t969_c3_l1
t969_c3,t969_c3_l2
t969_c4,t969_c4_l1
t96_c1,t96_c1_l1
t96_c1,t96_c1_l2
t96_c1,t96_c1_l3
t96_c2,t96_c2_l1
t96_c3,t96_c3_l1
t96_c4,t96_c4_l1
t970_c2,t970_c2_l1
t970_c2,t970_c2_l2
t971_c1,t971_c1_l1
t971_c1,t971_c1_l2
t972_c1,t972_c1_l1
t972_c2,t972_c2_l1
t972_c3,t972_c3_l1
t972_c4,t972_c4_l1
t973_c1,t973_c1_l1
t973_c1,t973_c1_l2
t973_c2,t973_c2_l1
t973_c3,t973_c3_l1
t973_c4,t973_c4_l1
t974_c1,t974_c1_l1
t974_c1,t974_c1_l2
t974_c2,t974_c2_l1
t975_c1,t975_c1_l1
t975_c1,t975_c1_l2
t975_c1,t975_c1_l3
t975_c2,t975_c2_l1
t975_c2,t975_c2_l2
t975_c3,t975_c3_l1
t975_c3,t975_c3_l2
t975_c3,t975_c3_l3
t975_c4,t975_c4_l1
t975_c4,t975_c4_l2
t975_c4,t975_c4_l3
t976_c1,t976_c1_l1
t976_c1,t976_c1_l2
t976_c2,t976_c2_l1
t976_c2,t976_c2_l2
t977_c1,t977_c1_l1
t977_c2,t977_c2_l1
t977_c2,t977_c2_l2
t977_c2,t977_c2_l3
t977_c3,t977_c3_l1
t977_c3,t977_c3_l2
t977_c4,t977_c4_l1
t977_c4,t977_c4_l2
t977_c4,t977_c4_l3
t978_c1,t978_c1_l1
t978_c3,t978_c3_l1
t979_c1,t979_c1_l1
t979_c1,t979_c1_l2
t979_c2,t979_c2_l1
t979_c2,t979_c2_l2
t97_c1,t97_c1_l1
t97_c2,t97_c2_l1
t97_c2,t97_c2_l2
t980_c1,t980_c1_l1
t980_c1,t980_c1_l2
t980_c2,t980_c2_l1
t980_c2,t980_c2_l2
t980_c2,t980_c2_l3
t980_c3,t980_c3_l1
t980_c3,t980_c3_l2
t980_c4,t980_c4_l1
t980_c4,t980_c4_l2
t981_c1,t981_c1_l1
t981_c1,t981_c1_l2
t981_c1,t981_c1_l3
t981_c2,t981_c2_l1
t981_c2,t981_c2_l2
t982_c2,t982_c2_l1
t982_c2,t982_c2_l2
t983_c1,t983_c1_l1
t983_c1,t983_c1_l2
t983_c1,t983_c1_l3
t983_c3,t983_c3_l1
t983_c4,t983_c4_l1
t983_c4,t983_c4_l2
t984_c1,t984_c1_l1
t984_c1,t984_c1_l2
t985_c1,t985_c1_l1
t985_c1,t985_c1_l2
t985_c2,t985_c2_l1
t985_c2,t985_c2_l2
t986_c1,t986_c1_l1
t986_c1,t986_c1_l2
t986_c3,t986_c3_l1
t986_c3,t986_c3_l2
t986_c4,t986_c4_l1
t986_c4,t986_c4_l2
t987_c1,t987_c1_l1
t987_c1,t987_c1_l2
t987_c2,t987_c2_l1
t987_c3,t987_c3_l1
t987_c3,t987_c3_l2
t987_c4,t987_c4_l1
t987_c4,t987_c4_l2
t987_c4,t987_c4_l3
t988_c1,t988_c1_l1
t988_c2,t988_c2_l1
t988_c2,t988_c2_l2
t988_c3,t988_c3_l1
t989_c1,t989_c1_l1
t989_c2,t989_c2_l1
t989_c2,t989_c2_l2
t989_c2,t989_c2_l3
t989_c3,t989_c3_l1
t989_c4,t989_c4_l1
t98_c1,t98_c1_l1
t98_c3,t98_c3_l1
t98_c3,t98_c3_l2
t98_c4,t98_c4_l1
t98_c4,t98_c4_l2
t98_c4,t98_c4_l3
t990_c1,t990_c1_l1
t990_c2,t990_c2_l1
t991_c1,t991_c1_l1
t991_c1,t991_c1_l2
t991_c2,t991_c2_l1
t992_c1,t992_c1_l1
t992_c1,t992_c1_l2
t993_c1,t993_c1_l1
t994_c1,t994_c1_l1
t994_c1,t994_c1_l2
t994_c2,t994_c2_l1
t994_c2,t994_c2_l2
t994_c2,t994_c2_l3
t995_c1,t995_c1_l1
t995_c1,t995_c1_l2
t995_c2,t995_c2_l1
t995_c2,t995_c2_l2
t995_c2,t995_c2_l3
t995_c3,t995_c3_l1
t995_c4,t995_c4_l1
t995_c4,t995_c4_l2
t996_c1,t996_c1_l1
t996_c1,t996_c1_l2
t997_c1,t997_c1_l1
t997_c1,t997_c1_l2
t997_c3,t997_c3_l1
t998_c1,t998_c1_l1
t998_c1,t998_c1_l2
t998_c1,t998_c1_l3
t998_c3,t998_c3_l1
t999_c1,t999_c1_l1
t999_c1,t999_c1_l2
t999_c1,t999_c1_l3
t999_c2,t999_c2_l1
t999_c2,t999_c2_l2
t999_c3,t999_c3_l1
t999_c3,t999_c3_l2
t999_c4,t999_c4_l1
t999_c4,t999_c4_l2
t99_c1,t99_c1_l1
t99_c1,t99_c1_l2
t99_c2,t99_c2_l1
t99_c3,t99_c3_l1
t99_c3,t99_c3_l2
t9_c1,t9_c1_l1
t9_c1,t9_c1_l2
t9_c2,t9_c2_l1
t9_c3,t9_c3_l1
t9_c3,t9_c3_l2
